GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,36443,97930,37.21,1,Larry Springer,(Prefers Democratic Party),15118,49.72
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,128,354,36.16,1,Rosann Benedict,I affirm I am a Democrat.,35,67.31
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,128,354,36.16,2,Robert Amkraut,I affirm I am a Democrat.,17,32.69
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,166,505,32.87,1,Mary Soderlind,I affirm I am a Democrat.,42,53.85
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,166,505,32.87,2,Jennifer Fichamba,I affirm I am a Democrat.,36,46.15
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,211,748,28.21,1,Heather Yingling,I affirm I am a Democrat.,90,69.77
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,211,748,28.21,2,Alan D Charnley,I affirm I am a Democrat.,39,30.23
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",40488,102587,39.47,1,Beth Daranciang,(Prefers Republican Party),3940,10.18
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",40488,102587,39.47,3,Ahndylyn Kinney,(Prefers Democratic Party),2518,6.50
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",40488,102587,39.47,13,Write-in,,64,0.17
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",40488,102587,39.47,2,Gerry Pollet,(Prefers Democratic Party),32189,83.15
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,213,710,30.00,1,Orna Anny Berryman,I affirm I am a Democrat.,60,52.17
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,213,710,30.00,2,Clarence Gunn,I affirm I am a Democrat.,55,47.83
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,25582,80845,31.64,1,Kristine M. Reeves,(Prefers Democratic Party),14700,59.40
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,25582,80845,31.64,2,Quentin Morris,(Prefers Republican Party),10024,40.51
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,25582,80845,31.64,12,Write-in,,23,0.09
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,175,482,36.31,2,Dawn Steinwright,I affirm I am a Democrat.,42,61.76
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,175,482,36.31,1,Leigh During,I affirm I am a Democrat.,26,38.24
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,48130,109657,43.89,2,Liz Berry,(Prefers Democratic Party),40918,89.75
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,48130,109657,43.89,1,Victoria Palmer,(Prefers Republican Party),4575,10.03
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,48130,109657,43.89,12,Write-in,,100,0.22
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,48130,109657,43.89,11,Write-in,,694,1.76
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,48130,109657,43.89,1,Julia Grant Reed,(Prefers Democratic Party),38789,98.24
15,150,State,Legislative,Legislative District No. 1,State Senator,23089,61314,37.66,11,Write-in,,670,3.77
15,150,State,Legislative,Legislative District No. 1,State Senator,23089,61314,37.66,1,Derek Stanford,(Prefers Democratic Party),17079,96.23
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,369,812,45.44,1,Vivek Prakriya,I affirm I am a Democrat.,122,67.03
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,369,812,45.44,2,Frederick Wamsley,I affirm I am a Democrat.,60,32.97
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,208,364,57.14,2,Alan Chitlik,I affirm I am a Democrat.,30,30.93
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,208,364,57.14,1,April Livingston,I affirm I am a Democrat.,67,69.07
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,269,530,50.75,1,John Godfrey,I affirm I am a Democrat.,83,63.85
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,269,530,50.75,2,Rob Foxcurran,I affirm I am a Democrat.,47,36.15
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,200,381,52.49,1,Sam McVeety,I affirm I am a Democrat.,52,37.68
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,200,381,52.49,2,Carl Slater,I affirm I am a Democrat.,86,62.32
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,420,781,53.78,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,124,64.92
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,420,781,53.78,2,Galit Ezekiel,I affirm I am a Democrat.,67,35.08
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,104281,276003,37.78,3,Keith Arnold,(Prefers Democratic Party),1245,1.23
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,104281,276003,37.78,2,Carmen Goers,(Prefers Republican Party),36096,35.56
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,104281,276003,37.78,4,Imraan Siddiqi,(Prefers Democratic Party),4475,4.41
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,104281,276003,37.78,1,Kim Schrier,(Prefers Democratic Party),59537,58.65
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,104281,276003,37.78,14,Write-in,,156,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4264,12923,33.00,2,Sara Sutterfield,(Prefers Democratic Party),1645,40.16
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4264,12923,33.00,12,Write-in,,8,0.20
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4264,12923,33.00,1,Drew Stokesbary,(Prefers Republican Party),2443,59.64
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,180,429,41.96,1,Brian Roney,I affirm I am a Democrat.,22,28.95
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,180,429,41.96,2,Priyanka Dua,I affirm I am a Democrat.,54,71.05
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,37061,99291,37.33,1,Emily Tadlock,(Prefers Republican Party),9981,28.06
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,37061,99291,37.33,3,Stan Lippmann,(Prefers Antiadministration Party),647,1.82
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,37061,99291,37.33,13,Write-in,,55,0.15
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,37061,99291,37.33,2,Tana Senn,(Prefers Democratic Party),24882,69.96
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,9542,26781,35.63,13,Write-in,,5,0.05
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,9542,26781,35.63,3,Jennifer Bumpus,(Prefers Republican Party),1277,14.01
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,9542,26781,35.63,1,Heather Koellen,(Prefers Democratic Party),5367,58.89
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,9542,26781,35.63,2,Brian Burnett,(Prefers Republican Party),2465,27.05
55,550,City,City/Town,City of Covington,Proposition No. 1,4568,13740,33.25,2,No,,1938,43.28
55,550,City,City/Town,City of Covington,Proposition No. 1,4568,13740,33.25,1,Yes,,2540,56.72
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,353,632,55.85,1,Joylee Wu,I affirm I am a Republican.,15,42.86
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,353,632,55.85,2,Richard Wu,I affirm I am a Republican.,20,57.14
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,173,688,25.15,1,Hamdi Abdinur,I affirm I am a Democrat.,28,31.82
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,173,688,25.15,2,Jayme Wagner,I affirm I am a Democrat.,60,68.18
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,22290,51987,42.88,1,Lori Theis,(Prefers Republican Party),3963,18.64
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,22290,51987,42.88,2,Lauren Davis,(Prefers Democratic Party),15998,75.24
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,22290,51987,42.88,3,Dunia Wabenga,(Prefers Democratic Party),1292,6.08
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,22290,51987,42.88,13,Write-in,,10,0.05
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,135,364,37.09,1,Archana Bellamkonda,I affirm I am a Democrat.,28,57.14
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,135,364,37.09,2,Sallee Carlson,I affirm I am a Democrat.,21,42.86
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,170,442,38.46,1,Joseph Kliegman,I affirm I am a Democrat.,46,44.66
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,170,442,38.46,2,Bobby Forch,I affirm I am a Democrat.,57,55.34
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,162,467,34.69,1,Erin Walker,I affirm I am a Democrat.,42,76.36
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,162,467,34.69,2,Dexter Borbe,I affirm I am a Democrat.,13,23.64
20,200,State,Legislative,Legislative District No. 11,State Senator,27798,87958,31.60,11,Write-in,,1184,5.46
20,200,State,Legislative,Legislative District No. 11,State Senator,27798,87958,31.60,1,Bob Hasegawa,(Prefers Democratic Party),20502,94.54
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,37061,99291,37.33,2,My-Linh Thai,(Prefers Democratic Party),24349,68.41
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,37061,99291,37.33,3,Al Rosenthal,(Prefers Republican Party),6631,18.63
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,37061,99291,37.33,1,Pamela J Randolph,(Prefers Republican Party),4579,12.86
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,37061,99291,37.33,13,Write-in,,35,0.10
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,267,604,44.21,1,David Zimand,I affirm I am a Democrat.,77,64.17
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,267,604,44.21,2,David Ross,I affirm I am a Democrat.,43,35.83
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,258,525,49.14,2,Zack Murray,I affirm I am a Democrat.,21,16.80
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,258,525,49.14,1,Sharon London,I affirm I am a Democrat.,104,83.20
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,513193,1391729,36.87,4,David Olson,,93950,19.97
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,513193,1391729,36.87,2,Chris Reykdal,,223683,47.55
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,513193,1391729,36.87,1,Reid Saaris,,135573,28.82
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,513193,1391729,36.87,14,Write-in,,1506,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,513193,1391729,36.87,3,John Patterson Blair,,15740,3.35
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,148,759,19.50,1,Ashley Zeufeldt,I affirm I am a Democrat.,38,40.43
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,148,759,19.50,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,56,59.57
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,28362,87161,32.54,2,No,,9393,34.60
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,28362,87161,32.54,1,Yes,,17755,65.40
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,235,642,36.60,2,Kathleen Reynolds,I affirm I am a Democrat.,76,74.51
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,235,642,36.60,1,Venkat Iyer,I affirm I am a Democrat.,26,25.49
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,178,577,30.85,1,Julie Saul,I affirm I am a Democrat.,64,68.82
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,178,577,30.85,2,Kerry Allman,I affirm I am a Democrat.,29,31.18
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,109,441,24.72,2,Daniel Heppner,I affirm I am a Democrat.,28,44.44
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,109,441,24.72,1,Emeka Alozie,I affirm I am a Democrat.,35,55.56
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,131,541,24.21,1,Ryan Clark,I affirm I am a Democrat.,24,29.63
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,131,541,24.21,2,Shayna Daitch,I affirm I am a Democrat.,57,70.37
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,13064,44841,29.13,1,Yes,,9561,76.33
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,13064,44841,29.13,2,No,,2965,23.67
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,5,Patrick DePoe,(Prefers Democratic Party),89586,18.30
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,2,Jaime Herrera Beutler,(Prefers Republican Party),68503,13.99
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,6,Jeralee Anderson,(Prefers Democratic Party),20654,4.22
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,1,Allen Lebovitz,(Prefers Democratic Party),53622,10.95
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,3,Dave Upthegrove,(Prefers Democratic Party),170069,34.74
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,7,Kevin Van De Wege,(Prefers Democratic Party),32726,6.69
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,17,Write-in,,371,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,513193,1391729,36.87,4,Sue Kuehl Pederson,(Prefers Republican Party),54003,11.03
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,269,607,44.32,2,Matthew R. Lang,I affirm I am a Democrat.,66,52.80
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,269,607,44.32,1,Bill Dershowitz,I affirm I am a Democrat.,59,47.20
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,193,636,30.35,2,Craig L. Watson,I affirm I am a Democrat.,30,40.00
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,193,636,30.35,1,Douglas Glazer,I affirm I am a Democrat.,45,60.00
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,260,862,30.16,2,Franklin Campbell,I affirm I am a Republican.,43,72.88
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,260,862,30.16,1,Fernando Proano,I affirm I am a Republican.,16,27.12
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,158,362,43.65,2,Timea Tihanyi,I affirm I am a Democrat.,39,49.37
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,158,362,43.65,1,Sam Zinner,I affirm I am a Democrat.,40,50.63
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,220,647,34.00,1,Ellie van Bever,I affirm I am a Democrat.,90,78.95
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,220,647,34.00,2,Adam Pike Collegeman,I affirm I am a Democrat.,24,21.05
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,206024,508068,40.55,1,Dan Alexander,(Prefers Republican Party),15706,7.83
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,206024,508068,40.55,2,Pramila Jayapal,(Prefers Democratic Party),160032,79.80
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,206024,508068,40.55,4,Cliff Moon,(Prefers Republican Party),9290,4.63
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,206024,508068,40.55,14,Write-in,,372,0.19
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,206024,508068,40.55,3,Liz Hallock,(Prefers Democratic Party),15142,7.55
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,227,513,44.25,1,Michael Sanford,I affirm I am a Democrat.,65,40.12
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,227,513,44.25,2,Will Booth,I affirm I am a Democrat.,97,59.88
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,179,878,20.39,2,Jane Totis,I affirm I am a Republican.,25,44.64
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,179,878,20.39,1,Gregg Andrews,I affirm I am a Republican.,31,55.36
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,152,271,56.09,1,Sadaf Hussain,I affirm I am a Democrat.,34,40.48
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,152,271,56.09,2,Alice M. Woldt,I affirm I am a Democrat.,50,59.52
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,159,699,22.75,2,Brittany Furgason,I affirm I am a Democrat.,51,50.50
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,159,699,22.75,1,Azeb Hagos,I affirm I am a Democrat.,50,49.50
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,281,875,32.11,2,Sydney Provence,I affirm I am a Democrat.,88,52.69
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,281,875,32.11,1,Justin Baird,I affirm I am a Democrat.,79,47.31
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,295,752,39.23,1,E. Bailey Medilo,I affirm I am a Democrat.,96,61.94
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,295,752,39.23,2,Joe Harrington,I affirm I am a Democrat.,59,38.06
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,97,796,12.19,3,Roger Kadeg,I affirm I am a Democrat.,7,10.94
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,97,796,12.19,2,Ronni Hale,I affirm I am a Democrat.,33,51.56
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,97,796,12.19,1,Elijah Golafale,I affirm I am a Democrat.,24,37.50
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,168,352,47.73,1,Frances Merenda,I affirm I am a Democrat.,40,46.51
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,168,352,47.73,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,46,53.49
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,1,Margot Ayer,I affirm I am a Democrat.,45,54.88
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,2,Rhonda Buchanan,I affirm I am a Democrat.,37,45.12
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,234,553,42.31,2,Natalie Reber,I affirm I am a Democrat.,95,79.83
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,234,553,42.31,1,Chase A Cross,I affirm I am a Democrat.,24,20.17
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,155,387,40.05,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,32,43.24
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,155,387,40.05,1,Aspen Coyle,I affirm I am a Democrat.,42,56.76
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,235,687,34.21,1,Sophie Amity Debs,I affirm I am a Democrat.,112,84.85
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,235,687,34.21,2,Jeffrey Paul,I affirm I am a Democrat.,20,15.15
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,305,688,44.33,2,Garrison Dinsmore,I affirm I am a Democrat.,22,14.29
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,305,688,44.33,1,Erika L E Walther,I affirm I am a Democrat.,132,85.71
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,239,577,41.42,2,Jana Lottinville,I affirm I am a Republican.,26,40.00
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,239,577,41.42,1,Dan Farrer,I affirm I am a Republican.,39,60.00
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,86,286,30.07,1,Joe Vinson,I affirm I am a Democrat.,26,66.67
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,86,286,30.07,2,Iris Guzmán,I affirm I am a Democrat.,13,33.33
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,206,670,30.75,1,Dominik Payton Faunce,I affirm I am a Democrat.,42,51.22
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,206,670,30.75,2,Carl  Schwartz,I affirm I am a Democrat.,40,48.78
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,330,729,45.27,2,Victoria  Bloom,I affirm I am a Republican.,24,60.00
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,330,729,45.27,1,Zhulan Li,I affirm I am a Republican.,16,40.00
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3223,8522,37.82,2,No,,1064,33.77
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3223,8522,37.82,1,Yes,,2087,66.23
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,134,272,49.26,2,Robert Mahon,I affirm I am a Democrat.,15,21.43
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,134,272,49.26,1,Anne Purcell,I affirm I am a Democrat.,55,78.57
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,136,289,47.06,1,Jeremy King,I affirm I am a Democrat.,15,20.00
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,136,289,47.06,2,Kathy Kelly,I affirm I am a Democrat.,60,80.00
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,2,Alexis Mercedes Rinck,,90714,49.86
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,5,Saul Patu,,5431,2.99
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,3,Tanya Woo,,70608,38.81
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,1,Tariq Yusuf,,6818,3.75
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,15,Write-in,,543,0.30
57,570,City,City/Town,City of Seattle,Council Position No. 8,192467,485426,39.65,4,Saunatina Sanchez,,7829,4.30
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,110,272,40.44,1,Nilu Jenks,I affirm I am a Democrat.,36,46.15
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,110,272,40.44,2,Deb Harrick,I affirm I am a Democrat.,42,53.85
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,101,325,31.08,2,David Bush,I affirm I am a Democrat.,35,51.47
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,101,325,31.08,1,Ruba Ayub,I affirm I am a Democrat.,33,48.53
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,3,Bob Hagglund,(Prefers Republican Party),51063,10.37
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,4,Dan Matthews,(Prefers Republican Party),61956,12.58
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),9530,1.93
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,15,Write-in,,645,0.13
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,2,David Griffin,(Prefers Democratic Party),42295,8.59
7,70,State,State Executive,State of Washington,Lieutenant Governor,513193,1391729,36.87,5,Denny Heck,(Prefers Democratic Party),327052,66.40
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,197,561,35.12,1,Laila Saliba,I affirm I am a Democrat.,63,53.85
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,197,561,35.12,2,Kurt Dresner,I affirm I am a Democrat.,54,46.15
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,187,511,36.59,1,Ryan Packer,I affirm I am a Democrat.,83,74.77
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,187,511,36.59,2,Scott Glenn,I affirm I am a Democrat.,28,25.23
