GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,25627,97930,26.17,1,Larry Springer,(Prefers Democratic Party),11051,51.46
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,83,354,23.45,1,Rosann Benedict,I affirm I am a Democrat.,23,62.16
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,83,354,23.45,2,Robert Amkraut,I affirm I am a Democrat.,14,37.84
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,113,505,22.38,1,Mary Soderlind,I affirm I am a Democrat.,31,63.27
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,113,505,22.38,2,Jennifer Fichamba,I affirm I am a Democrat.,18,36.73
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,136,748,18.18,1,Heather Yingling,I affirm I am a Democrat.,56,68.29
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,136,748,18.18,2,Alan D Charnley,I affirm I am a Democrat.,26,31.71
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",25560,102587,24.92,1,Beth Daranciang,(Prefers Republican Party),2709,11.03
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",25560,102587,24.92,3,Ahndylyn Kinney,(Prefers Democratic Party),1628,6.63
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",25560,102587,24.92,13,Write-in,,39,0.16
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",25560,102587,24.92,2,Gerry Pollet,(Prefers Democratic Party),20187,82.18
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,154,710,21.69,1,Orna Anny Berryman,I affirm I am a Democrat.,44,53.66
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,154,710,21.69,2,Clarence Gunn,I affirm I am a Democrat.,38,46.34
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,17399,80845,21.52,1,Kristine M. Reeves,(Prefers Democratic Party),9959,59.11
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,17399,80845,21.52,2,Quentin Morris,(Prefers Republican Party),6865,40.75
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,17399,80845,21.52,12,Write-in,,24,0.14
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,103,482,21.37,2,Dawn Steinwright,I affirm I am a Democrat.,25,62.50
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,103,482,21.37,1,Leigh During,I affirm I am a Democrat.,15,37.50
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,28439,109657,25.93,2,Liz Berry,(Prefers Democratic Party),24180,89.06
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,28439,109657,25.93,1,Victoria Palmer,(Prefers Republican Party),2893,10.66
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,28439,109657,25.93,12,Write-in,,77,0.28
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,28439,109657,25.93,11,Write-in,,437,1.86
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,28439,109657,25.93,1,Julia Grant Reed,(Prefers Democratic Party),23099,98.14
15,150,State,Legislative,Legislative District No. 1,State Senator,15380,61314,25.08,11,Write-in,,432,3.62
15,150,State,Legislative,Legislative District No. 1,State Senator,15380,61314,25.08,1,Derek Stanford,(Prefers Democratic Party),11511,96.38
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,274,812,33.74,1,Vivek Prakriya,I affirm I am a Democrat.,94,67.14
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,274,812,33.74,2,Frederick Wamsley,I affirm I am a Democrat.,46,32.86
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,110,364,30.22,2,Alan Chitlik,I affirm I am a Democrat.,12,23.53
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,110,364,30.22,1,April Livingston,I affirm I am a Democrat.,39,76.47
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,148,530,27.92,1,John Godfrey,I affirm I am a Democrat.,41,62.12
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,148,530,27.92,2,Rob Foxcurran,I affirm I am a Democrat.,25,37.88
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,122,381,32.02,1,Sam McVeety,I affirm I am a Democrat.,30,36.59
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,122,381,32.02,2,Carl Slater,I affirm I am a Democrat.,52,63.41
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,254,781,32.52,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,85,66.41
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,254,781,32.52,2,Galit Ezekiel,I affirm I am a Democrat.,43,33.59
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,70609,276003,25.58,3,Keith Arnold,(Prefers Democratic Party),864,1.25
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,70609,276003,25.58,2,Carmen Goers,(Prefers Republican Party),24608,35.74
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,70609,276003,25.58,4,Imraan Siddiqi,(Prefers Democratic Party),2565,3.73
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,70609,276003,25.58,1,Kim Schrier,(Prefers Democratic Party),40713,59.13
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,70609,276003,25.58,14,Write-in,,107,0.16
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3157,12923,24.43,2,Sara Sutterfield,(Prefers Democratic Party),1194,39.33
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3157,12923,24.43,12,Write-in,,7,0.23
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3157,12923,24.43,1,Drew Stokesbary,(Prefers Republican Party),1835,60.44
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,136,429,31.70,1,Brian Roney,I affirm I am a Democrat.,19,30.65
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,136,429,31.70,2,Priyanka Dua,I affirm I am a Democrat.,43,69.35
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,24576,99291,24.75,1,Emily Tadlock,(Prefers Republican Party),6625,27.92
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,24576,99291,24.75,3,Stan Lippmann,(Prefers Antiadministration Party),424,1.79
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,24576,99291,24.75,13,Write-in,,39,0.16
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,24576,99291,24.75,2,Tana Senn,(Prefers Democratic Party),16637,70.12
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,6088,26781,22.73,13,Write-in,,5,0.09
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,6088,26781,22.73,3,Jennifer Bumpus,(Prefers Republican Party),830,14.14
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,6088,26781,22.73,1,Heather Koellen,(Prefers Democratic Party),3425,58.35
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,6088,26781,22.73,2,Brian Burnett,(Prefers Republican Party),1610,27.43
55,550,City,City/Town,City of Covington,Proposition No. 1,3155,13740,22.96,2,No,,1294,41.82
55,550,City,City/Town,City of Covington,Proposition No. 1,3155,13740,22.96,1,Yes,,1800,58.18
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,214,632,33.86,1,Joylee Wu,I affirm I am a Republican.,11,45.83
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,214,632,33.86,2,Richard Wu,I affirm I am a Republican.,13,54.17
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,131,688,19.04,1,Hamdi Abdinur,I affirm I am a Democrat.,18,26.09
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,131,688,19.04,2,Jayme Wagner,I affirm I am a Democrat.,51,73.91
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,15045,51987,28.94,1,Lori Theis,(Prefers Republican Party),2905,20.11
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,15045,51987,28.94,2,Lauren Davis,(Prefers Democratic Party),10707,74.12
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,15045,51987,28.94,3,Dunia Wabenga,(Prefers Democratic Party),824,5.70
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,15045,51987,28.94,13,Write-in,,10,0.07
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,97,364,26.65,1,Archana Bellamkonda,I affirm I am a Democrat.,22,61.11
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,97,364,26.65,2,Sallee Carlson,I affirm I am a Democrat.,14,38.89
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,90,442,20.36,1,Joseph Kliegman,I affirm I am a Democrat.,26,46.43
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,90,442,20.36,2,Bobby Forch,I affirm I am a Democrat.,30,53.57
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,108,467,23.13,1,Erin Walker,I affirm I am a Democrat.,27,72.97
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,108,467,23.13,2,Dexter Borbe,I affirm I am a Democrat.,10,27.03
20,200,State,Legislative,Legislative District No. 11,State Senator,17699,87958,20.12,11,Write-in,,739,5.30
20,200,State,Legislative,Legislative District No. 11,State Senator,17699,87958,20.12,1,Bob Hasegawa,(Prefers Democratic Party),13193,94.70
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,24576,99291,24.75,2,My-Linh Thai,(Prefers Democratic Party),16235,68.40
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,24576,99291,24.75,3,Al Rosenthal,(Prefers Republican Party),4472,18.84
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,24576,99291,24.75,1,Pamela J Randolph,(Prefers Republican Party),3009,12.68
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,24576,99291,24.75,13,Write-in,,21,0.09
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,170,604,28.15,1,David Zimand,I affirm I am a Democrat.,51,66.23
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,170,604,28.15,2,David Ross,I affirm I am a Democrat.,26,33.77
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,119,525,22.67,2,Zack Murray,I affirm I am a Democrat.,7,11.29
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,119,525,22.67,1,Sharon London,I affirm I am a Democrat.,55,88.71
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,336061,1391729,24.15,4,David Olson,,64390,20.81
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,336061,1391729,24.15,2,Chris Reykdal,,143443,46.35
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,336061,1391729,24.15,1,Reid Saaris,,89441,28.90
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,336061,1391729,24.15,14,Write-in,,1004,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,336061,1391729,24.15,3,John Patterson Blair,,11184,3.61
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,114,759,15.02,1,Ashley Zeufeldt,I affirm I am a Democrat.,29,41.43
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,114,759,15.02,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,41,58.57
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,19604,87161,22.49,2,No,,6499,34.45
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,19604,87161,22.49,1,Yes,,12365,65.55
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,156,642,24.30,2,Kathleen Reynolds,I affirm I am a Democrat.,56,73.68
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,156,642,24.30,1,Venkat Iyer,I affirm I am a Democrat.,20,26.32
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,116,577,20.10,1,Julie Saul,I affirm I am a Democrat.,46,73.02
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,116,577,20.10,2,Kerry Allman,I affirm I am a Democrat.,17,26.98
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,68,441,15.42,2,Daniel Heppner,I affirm I am a Democrat.,11,32.35
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,68,441,15.42,1,Emeka Alozie,I affirm I am a Democrat.,23,67.65
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,97,541,17.93,1,Ryan Clark,I affirm I am a Democrat.,19,33.93
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,97,541,17.93,2,Shayna Daitch,I affirm I am a Democrat.,37,66.07
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,9876,44841,22.02,1,Yes,,7293,76.79
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,9876,44841,22.02,2,No,,2204,23.21
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,5,Patrick DePoe,(Prefers Democratic Party),57198,17.75
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,2,Jaime Herrera Beutler,(Prefers Republican Party),47735,14.81
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,6,Jeralee Anderson,(Prefers Democratic Party),14497,4.50
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,1,Allen Lebovitz,(Prefers Democratic Party),36967,11.47
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,3,Dave Upthegrove,(Prefers Democratic Party),105835,32.84
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,7,Kevin Van De Wege,(Prefers Democratic Party),23225,7.21
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,17,Write-in,,263,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,336061,1391729,24.15,4,Sue Kuehl Pederson,(Prefers Republican Party),36580,11.35
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,183,607,30.15,2,Matthew R. Lang,I affirm I am a Democrat.,48,53.33
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,183,607,30.15,1,Bill Dershowitz,I affirm I am a Democrat.,42,46.67
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,134,636,21.07,2,Craig L. Watson,I affirm I am a Democrat.,21,38.18
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,134,636,21.07,1,Douglas Glazer,I affirm I am a Democrat.,34,61.82
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,186,862,21.58,2,Franklin Campbell,I affirm I am a Republican.,28,71.79
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,186,862,21.58,1,Fernando Proano,I affirm I am a Republican.,11,28.21
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,96,362,26.52,2,Timea Tihanyi,I affirm I am a Democrat.,26,50.00
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,96,362,26.52,1,Sam Zinner,I affirm I am a Democrat.,26,50.00
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,142,647,21.95,1,Ellie van Bever,I affirm I am a Democrat.,63,82.89
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,142,647,21.95,2,Adam Pike Collegeman,I affirm I am a Democrat.,13,17.11
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,129871,508068,25.56,1,Dan Alexander,(Prefers Republican Party),11043,8.72
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,129871,508068,25.56,2,Pramila Jayapal,(Prefers Democratic Party),99387,78.51
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,129871,508068,25.56,4,Cliff Moon,(Prefers Republican Party),6026,4.76
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,129871,508068,25.56,14,Write-in,,271,0.21
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,129871,508068,25.56,3,Liz Hallock,(Prefers Democratic Party),9868,7.79
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,190,513,37.04,1,Michael Sanford,I affirm I am a Democrat.,54,40.00
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,190,513,37.04,2,Will Booth,I affirm I am a Democrat.,81,60.00
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,128,878,14.58,2,Jane Totis,I affirm I am a Republican.,16,39.02
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,128,878,14.58,1,Gregg Andrews,I affirm I am a Republican.,25,60.98
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,87,271,32.10,1,Sadaf Hussain,I affirm I am a Democrat.,20,39.22
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,87,271,32.10,2,Alice M. Woldt,I affirm I am a Democrat.,31,60.78
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,118,699,16.88,2,Brittany Furgason,I affirm I am a Democrat.,42,52.50
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,118,699,16.88,1,Azeb Hagos,I affirm I am a Democrat.,38,47.50
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,186,875,21.26,2,Sydney Provence,I affirm I am a Democrat.,63,52.94
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,186,875,21.26,1,Justin Baird,I affirm I am a Democrat.,56,47.06
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,142,752,18.88,1,E. Bailey Medilo,I affirm I am a Democrat.,49,62.03
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,142,752,18.88,2,Joe Harrington,I affirm I am a Democrat.,30,37.97
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,58,796,7.29,3,Roger Kadeg,I affirm I am a Democrat.,6,15.38
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,58,796,7.29,2,Ronni Hale,I affirm I am a Democrat.,21,53.85
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,58,796,7.29,1,Elijah Golafale,I affirm I am a Democrat.,12,30.77
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,114,352,32.39,1,Frances Merenda,I affirm I am a Democrat.,22,37.93
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,114,352,32.39,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,36,62.07
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,104,834,12.47,1,Margot Ayer,I affirm I am a Democrat.,26,55.32
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,104,834,12.47,2,Rhonda Buchanan,I affirm I am a Democrat.,21,44.68
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,159,553,28.75,2,Natalie Reber,I affirm I am a Democrat.,67,77.91
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,159,553,28.75,1,Chase A Cross,I affirm I am a Democrat.,19,22.09
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,90,387,23.26,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,21,52.50
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,90,387,23.26,1,Aspen Coyle,I affirm I am a Democrat.,19,47.50
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,134,687,19.51,1,Sophie Amity Debs,I affirm I am a Democrat.,66,82.50
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,134,687,19.51,2,Jeffrey Paul,I affirm I am a Democrat.,14,17.50
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,200,688,29.07,2,Garrison Dinsmore,I affirm I am a Democrat.,13,13.98
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,200,688,29.07,1,Erika L E Walther,I affirm I am a Democrat.,80,86.02
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,182,577,31.54,2,Jana Lottinville,I affirm I am a Republican.,14,30.43
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,182,577,31.54,1,Dan Farrer,I affirm I am a Republican.,32,69.57
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,72,286,25.17,1,Joe Vinson,I affirm I am a Democrat.,21,61.76
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,72,286,25.17,2,Iris Guzmán,I affirm I am a Democrat.,13,38.24
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,169,670,25.22,1,Dominik Payton Faunce,I affirm I am a Democrat.,34,50.75
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,169,670,25.22,2,Carl  Schwartz,I affirm I am a Democrat.,33,49.25
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,200,729,27.43,2,Victoria  Bloom,I affirm I am a Republican.,17,58.62
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,200,729,27.43,1,Zhulan Li,I affirm I am a Republican.,12,41.38
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,1792,8522,21.03,2,No,,598,33.96
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,1792,8522,21.03,1,Yes,,1163,66.04
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,98,272,36.03,2,Robert Mahon,I affirm I am a Democrat.,10,20.00
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,98,272,36.03,1,Anne Purcell,I affirm I am a Democrat.,40,80.00
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,80,289,27.68,1,Jeremy King,I affirm I am a Democrat.,9,23.68
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,80,289,27.68,2,Kathy Kelly,I affirm I am a Democrat.,29,76.32
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,2,Alexis Mercedes Rinck,,52762,47.00
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,5,Saul Patu,,3532,3.15
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,3,Tanya Woo,,46293,41.24
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,1,Tariq Yusuf,,4442,3.96
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,15,Write-in,,382,0.34
57,570,City,City/Town,City of Seattle,Council Position No. 8,118483,485426,24.41,4,Saunatina Sanchez,,4842,4.31
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,70,272,25.74,1,Nilu Jenks,I affirm I am a Democrat.,26,50.98
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,70,272,25.74,2,Deb Harrick,I affirm I am a Democrat.,25,49.02
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,63,325,19.38,2,David Bush,I affirm I am a Democrat.,26,63.41
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,63,325,19.38,1,Ruba Ayub,I affirm I am a Democrat.,15,36.59
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,3,Bob Hagglund,(Prefers Republican Party),34876,10.77
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,4,Dan Matthews,(Prefers Republican Party),42223,13.04
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),6522,2.01
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,15,Write-in,,487,0.15
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,2,David Griffin,(Prefers Democratic Party),28255,8.73
7,70,State,State Executive,State of Washington,Lieutenant Governor,336061,1391729,24.15,5,Denny Heck,(Prefers Democratic Party),211314,65.29
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,145,561,25.85,1,Laila Saliba,I affirm I am a Democrat.,46,54.12
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,145,561,25.85,2,Kurt Dresner,I affirm I am a Democrat.,39,45.88
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,102,511,19.96,1,Ryan Packer,I affirm I am a Democrat.,52,81.25
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,102,511,19.96,2,Scott Glenn,I affirm I am a Democrat.,12,18.75
164,1010,Precinct Committee Officer,PRECINCT,NOVELTY,Precinct Committee Officer - Republican,138,646,21.36,1,Jacob Carlson,I affirm I am a Republican.,22,61.11
