GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,41206,97930,42.08,1,Larry Springer,(Prefers Democratic Party),16865,49.12
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,165,354,46.61,1,Rosann Benedict,I affirm I am a Democrat.,41,66.13
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,165,354,46.61,2,Robert Amkraut,I affirm I am a Democrat.,21,33.87
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,1,Mary Soderlind,I affirm I am a Democrat.,44,53.66
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,2,Jennifer Fichamba,I affirm I am a Democrat.,38,46.34
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,228,748,30.48,1,Heather Yingling,I affirm I am a Democrat.,94,68.61
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,228,748,30.48,2,Alan D Charnley,I affirm I am a Democrat.,43,31.39
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45862,102587,44.71,1,Beth Daranciang,(Prefers Republican Party),4444,10.15
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45862,102587,44.71,3,Ahndylyn Kinney,(Prefers Democratic Party),2842,6.49
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45862,102587,44.71,13,Write-in,,78,0.18
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45862,102587,44.71,2,Gerry Pollet,(Prefers Democratic Party),36412,83.18
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,1,Orna Anny Berryman,I affirm I am a Democrat.,61,51.26
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,2,Clarence Gunn,I affirm I am a Democrat.,58,48.74
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26769,80845,33.11,1,Kristine M. Reeves,(Prefers Democratic Party),15312,59.17
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26769,80845,33.11,2,Quentin Morris,(Prefers Republican Party),10540,40.73
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26769,80845,33.11,12,Write-in,,24,0.09
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,189,482,39.21,2,Dawn Steinwright,I affirm I am a Democrat.,44,61.11
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,189,482,39.21,1,Leigh During,I affirm I am a Democrat.,28,38.89
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49944,109657,45.55,2,Liz Berry,(Prefers Democratic Party),42475,89.80
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49944,109657,45.55,1,Victoria Palmer,(Prefers Republican Party),4719,9.98
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49944,109657,45.55,12,Write-in,,106,0.22
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,49944,109657,45.55,11,Write-in,,729,1.78
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,49944,109657,45.55,1,Julia Grant Reed,(Prefers Democratic Party),40230,98.22
15,150,State,Legislative,Legislative District No. 1,State Senator,26869,61314,43.82,11,Write-in,,790,3.84
15,150,State,Legislative,Legislative District No. 1,State Senator,26869,61314,43.82,1,Derek Stanford,(Prefers Democratic Party),19785,96.16
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,382,812,47.04,1,Vivek Prakriya,I affirm I am a Democrat.,128,67.37
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,382,812,47.04,2,Frederick Wamsley,I affirm I am a Democrat.,62,32.63
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,211,364,57.97,2,Alan Chitlik,I affirm I am a Democrat.,30,30.61
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,211,364,57.97,1,April Livingston,I affirm I am a Democrat.,68,69.39
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,276,530,52.08,1,John Godfrey,I affirm I am a Democrat.,86,64.66
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,276,530,52.08,2,Rob Foxcurran,I affirm I am a Democrat.,47,35.34
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,205,381,53.81,1,Sam McVeety,I affirm I am a Democrat.,52,37.14
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,205,381,53.81,2,Carl Slater,I affirm I am a Democrat.,88,62.86
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,462,781,59.15,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,139,66.83
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,462,781,59.15,2,Galit Ezekiel,I affirm I am a Democrat.,69,33.17
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115281,276003,41.77,3,Keith Arnold,(Prefers Democratic Party),1388,1.24
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115281,276003,41.77,2,Carmen Goers,(Prefers Republican Party),40010,35.64
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115281,276003,41.77,4,Imraan Siddiqi,(Prefers Democratic Party),5298,4.72
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115281,276003,41.77,1,Kim Schrier,(Prefers Democratic Party),65391,58.25
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115281,276003,41.77,14,Write-in,,172,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4767,12923,36.89,2,Sara Sutterfield,(Prefers Democratic Party),1817,39.81
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4767,12923,36.89,12,Write-in,,7,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4767,12923,36.89,1,Drew Stokesbary,(Prefers Republican Party),2740,60.04
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,185,429,43.12,1,Brian Roney,I affirm I am a Democrat.,22,27.50
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,185,429,43.12,2,Priyanka Dua,I affirm I am a Democrat.,58,72.50
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40117,99291,40.40,1,Emily Tadlock,(Prefers Republican Party),10671,27.75
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40117,99291,40.40,3,Stan Lippmann,(Prefers Antiadministration Party),713,1.85
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40117,99291,40.40,13,Write-in,,62,0.16
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40117,99291,40.40,2,Tana Senn,(Prefers Democratic Party),27010,70.24
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11430,26781,42.68,13,Write-in,,7,0.06
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11430,26781,42.68,3,Jennifer Bumpus,(Prefers Republican Party),1526,13.99
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11430,26781,42.68,1,Heather Koellen,(Prefers Democratic Party),6406,58.72
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11430,26781,42.68,2,Brian Burnett,(Prefers Republican Party),2971,27.23
55,550,City,City/Town,City of Covington,Proposition No. 1,4899,13740,35.66,2,No,,2081,43.34
55,550,City,City/Town,City of Covington,Proposition No. 1,4899,13740,35.66,1,Yes,,2721,56.66
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,359,632,56.80,1,Joylee Wu,I affirm I am a Republican.,15,42.86
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,359,632,56.80,2,Richard Wu,I affirm I am a Republican.,20,57.14
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,216,688,31.40,1,Hamdi Abdinur,I affirm I am a Democrat.,33,31.13
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,216,688,31.40,2,Jayme Wagner,I affirm I am a Democrat.,73,68.87
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23183,51987,44.59,1,Lori Theis,(Prefers Republican Party),4121,18.63
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23183,51987,44.59,2,Lauren Davis,(Prefers Democratic Party),16617,75.14
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23183,51987,44.59,3,Dunia Wabenga,(Prefers Democratic Party),1368,6.19
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23183,51987,44.59,13,Write-in,,10,0.05
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,151,364,41.48,1,Archana Bellamkonda,I affirm I am a Democrat.,30,57.69
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,151,364,41.48,2,Sallee Carlson,I affirm I am a Democrat.,22,42.31
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,233,442,52.71,1,Joseph Kliegman,I affirm I am a Democrat.,53,41.73
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,233,442,52.71,2,Bobby Forch,I affirm I am a Democrat.,74,58.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,1,Erin Walker,I affirm I am a Democrat.,45,76.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,2,Dexter Borbe,I affirm I am a Democrat.,14,23.73
20,200,State,Legislative,Legislative District No. 11,State Senator,28622,87958,32.54,11,Write-in,,1235,5.53
20,200,State,Legislative,Legislative District No. 11,State Senator,28622,87958,32.54,1,Bob Hasegawa,(Prefers Democratic Party),21102,94.47
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40117,99291,40.40,2,My-Linh Thai,(Prefers Democratic Party),26400,68.60
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40117,99291,40.40,3,Al Rosenthal,(Prefers Republican Party),7132,18.53
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40117,99291,40.40,1,Pamela J Randolph,(Prefers Republican Party),4910,12.76
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40117,99291,40.40,13,Write-in,,42,0.11
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,277,604,45.86,1,David Zimand,I affirm I am a Democrat.,78,64.46
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,277,604,45.86,2,David Ross,I affirm I am a Democrat.,43,35.54
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,2,Zack Murray,I affirm I am a Democrat.,21,16.03
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,1,Sharon London,I affirm I am a Democrat.,110,83.97
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,556940,1391729,40.02,4,David Olson,,101675,19.92
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,556940,1391729,40.02,2,Chris Reykdal,,242767,47.57
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,556940,1391729,40.02,1,Reid Saaris,,147323,28.87
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,556940,1391729,40.02,14,Write-in,,1632,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,556940,1391729,40.02,3,John Patterson Blair,,16958,3.32
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,156,759,20.55,1,Ashley Zeufeldt,I affirm I am a Democrat.,39,39.80
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,156,759,20.55,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,59,60.20
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30457,87161,34.94,2,No,,10129,34.72
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30457,87161,34.94,1,Yes,,19041,65.28
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,2,Kathleen Reynolds,I affirm I am a Democrat.,86,76.11
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,1,Venkat Iyer,I affirm I am a Democrat.,27,23.89
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,217,577,37.61,1,Julie Saul,I affirm I am a Democrat.,75,70.09
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,217,577,37.61,2,Kerry Allman,I affirm I am a Democrat.,32,29.91
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,115,441,26.08,2,Daniel Heppner,I affirm I am a Democrat.,29,43.94
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,115,441,26.08,1,Emeka Alozie,I affirm I am a Democrat.,37,56.06
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,142,541,26.25,1,Ryan Clark,I affirm I am a Democrat.,24,27.91
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,142,541,26.25,2,Shayna Daitch,I affirm I am a Democrat.,62,72.09
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14328,44841,31.95,1,Yes,,10494,76.44
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14328,44841,31.95,2,No,,3235,23.56
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,5,Patrick DePoe,(Prefers Democratic Party),98469,18.49
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,2,Jaime Herrera Beutler,(Prefers Republican Party),74116,13.91
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,6,Jeralee Anderson,(Prefers Democratic Party),22216,4.17
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,1,Allen Lebovitz,(Prefers Democratic Party),58020,10.89
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,3,Dave Upthegrove,(Prefers Democratic Party),185501,34.82
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,7,Kevin Van De Wege,(Prefers Democratic Party),35260,6.62
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,17,Write-in,,404,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,556940,1391729,40.02,4,Sue Kuehl Pederson,(Prefers Republican Party),58700,11.02
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,302,607,49.75,2,Matthew R. Lang,I affirm I am a Democrat.,76,54.29
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,302,607,49.75,1,Bill Dershowitz,I affirm I am a Democrat.,64,45.71
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,238,636,37.42,2,Craig L. Watson,I affirm I am a Democrat.,37,38.95
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,238,636,37.42,1,Douglas Glazer,I affirm I am a Democrat.,58,61.05
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,2,Franklin Campbell,I affirm I am a Republican.,47,62.67
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,1,Fernando Proano,I affirm I am a Republican.,28,37.33
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,2,Timea Tihanyi,I affirm I am a Democrat.,42,50.00
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,1,Sam Zinner,I affirm I am a Democrat.,42,50.00
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,270,647,41.73,1,Ellie van Bever,I affirm I am a Democrat.,114,79.72
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,270,647,41.73,2,Adam Pike Collegeman,I affirm I am a Democrat.,29,20.28
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,222757,508068,43.84,1,Dan Alexander,(Prefers Republican Party),16823,7.76
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,222757,508068,43.84,2,Pramila Jayapal,(Prefers Democratic Party),173226,79.86
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,222757,508068,43.84,4,Cliff Moon,(Prefers Republican Party),10030,4.62
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,222757,508068,43.84,14,Write-in,,413,0.19
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,222757,508068,43.84,3,Liz Hallock,(Prefers Democratic Party),16420,7.57
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,1,Michael Sanford,I affirm I am a Democrat.,66,40.49
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,2,Will Booth,I affirm I am a Democrat.,97,59.51
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,185,878,21.07,2,Jane Totis,I affirm I am a Republican.,25,44.64
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,185,878,21.07,1,Gregg Andrews,I affirm I am a Republican.,31,55.36
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,1,Sadaf Hussain,I affirm I am a Democrat.,37,42.53
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,2,Alice M. Woldt,I affirm I am a Democrat.,50,57.47
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,217,699,31.04,2,Brittany Furgason,I affirm I am a Democrat.,62,47.33
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,217,699,31.04,1,Azeb Hagos,I affirm I am a Democrat.,69,52.67
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,292,875,33.37,2,Sydney Provence,I affirm I am a Democrat.,90,51.72
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,292,875,33.37,1,Justin Baird,I affirm I am a Democrat.,84,48.28
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,312,752,41.49,1,E. Bailey Medilo,I affirm I am a Democrat.,102,61.45
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,312,752,41.49,2,Joe Harrington,I affirm I am a Democrat.,64,38.55
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,3,Roger Kadeg,I affirm I am a Democrat.,9,13.24
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,2,Ronni Hale,I affirm I am a Democrat.,34,50.00
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,1,Elijah Golafale,I affirm I am a Democrat.,25,36.76
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,1,Frances Merenda,I affirm I am a Democrat.,40,45.45
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,48,54.55
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,1,Margot Ayer,I affirm I am a Democrat.,45,54.88
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,2,Rhonda Buchanan,I affirm I am a Democrat.,37,45.12
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,251,553,45.39,2,Natalie Reber,I affirm I am a Democrat.,102,80.31
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,251,553,45.39,1,Chase A Cross,I affirm I am a Democrat.,25,19.69
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,168,387,43.41,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,33,41.77
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,168,387,43.41,1,Aspen Coyle,I affirm I am a Democrat.,46,58.23
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,240,687,34.93,1,Sophie Amity Debs,I affirm I am a Democrat.,114,85.07
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,240,687,34.93,2,Jeffrey Paul,I affirm I am a Democrat.,20,14.93
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,371,688,53.92,2,Garrison Dinsmore,I affirm I am a Democrat.,28,15.64
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,371,688,53.92,1,Erika L E Walther,I affirm I am a Democrat.,151,84.36
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,2,Jana Lottinville,I affirm I am a Republican.,39,45.35
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,1,Dan Farrer,I affirm I am a Republican.,47,54.65
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,98,286,34.27,1,Joe Vinson,I affirm I am a Democrat.,28,62.22
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,98,286,34.27,2,Iris Guzmán,I affirm I am a Democrat.,17,37.78
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,251,670,37.46,1,Dominik Payton Faunce,I affirm I am a Democrat.,63,59.43
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,251,670,37.46,2,Carl  Schwartz,I affirm I am a Democrat.,43,40.57
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,354,729,48.56,2,Victoria  Bloom,I affirm I am a Republican.,26,61.90
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,354,729,48.56,1,Zhulan Li,I affirm I am a Republican.,16,38.10
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3351,8522,39.32,2,No,,1122,34.21
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3351,8522,39.32,1,Yes,,2158,65.79
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,2,Robert Mahon,I affirm I am a Democrat.,15,20.00
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,1,Anne Purcell,I affirm I am a Democrat.,60,80.00
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,1,Jeremy King,I affirm I am a Democrat.,19,19.79
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,2,Kathy Kelly,I affirm I am a Democrat.,77,80.21
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,2,Alexis Mercedes Rinck,,98902,50.17
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,5,Saul Patu,,5924,3.01
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,3,Tanya Woo,,75684,38.39
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,1,Tariq Yusuf,,7477,3.79
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,15,Write-in,,580,0.29
57,570,City,City/Town,City of Seattle,Council Position No. 8,208555,485426,42.96,4,Saunatina Sanchez,,8565,4.34
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,154,272,56.62,1,Nilu Jenks,I affirm I am a Democrat.,48,44.86
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,154,272,56.62,2,Deb Harrick,I affirm I am a Democrat.,59,55.14
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,109,325,33.54,2,David Bush,I affirm I am a Democrat.,36,48.65
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,109,325,33.54,1,Ruba Ayub,I affirm I am a Democrat.,38,51.35
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,3,Bob Hagglund,(Prefers Republican Party),55333,10.35
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,4,Dan Matthews,(Prefers Republican Party),67287,12.59
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),10350,1.94
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,15,Write-in,,708,0.13
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,2,David Griffin,(Prefers Democratic Party),46169,8.64
7,70,State,State Executive,State of Washington,Lieutenant Governor,556940,1391729,40.02,5,Denny Heck,(Prefers Democratic Party),354715,66.36
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,228,561,40.64,1,Laila Saliba,I affirm I am a Democrat.,79,57.66
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,228,561,40.64,2,Kurt Dresner,I affirm I am a Democrat.,58,42.34
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,1,Ryan Packer,I affirm I am a Democrat.,86,74.14
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,2,Scott Glenn,I affirm I am a Democrat.,30,25.86
