GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,33541,97930,34.25,1,Larry Springer,(Prefers Democratic Party),14101,50.47
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,122,354,34.46,1,Rosann Benedict,I affirm I am a Democrat.,34,65.38
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,122,354,34.46,2,Robert Amkraut,I affirm I am a Democrat.,18,34.62
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,133,505,26.34,1,Mary Soderlind,I affirm I am a Democrat.,36,61.02
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,133,505,26.34,2,Jennifer Fichamba,I affirm I am a Democrat.,23,38.98
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,178,748,23.80,1,Heather Yingling,I affirm I am a Democrat.,73,68.87
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,178,748,23.80,2,Alan D Charnley,I affirm I am a Democrat.,33,31.13
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",35898,102587,34.99,1,Beth Daranciang,(Prefers Republican Party),3652,10.62
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",35898,102587,34.99,3,Ahndylyn Kinney,(Prefers Democratic Party),2269,6.60
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",35898,102587,34.99,13,Write-in,,52,0.15
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",35898,102587,34.99,2,Gerry Pollet,(Prefers Democratic Party),28422,82.63
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,188,710,26.48,1,Orna Anny Berryman,I affirm I am a Democrat.,51,52.04
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,188,710,26.48,2,Clarence Gunn,I affirm I am a Democrat.,47,47.96
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,20260,80845,25.06,1,Kristine M. Reeves,(Prefers Democratic Party),11602,59.22
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,20260,80845,25.06,2,Quentin Morris,(Prefers Republican Party),7969,40.67
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,20260,80845,25.06,12,Write-in,,22,0.11
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,151,482,31.33,2,Dawn Steinwright,I affirm I am a Democrat.,35,62.50
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,151,482,31.33,1,Leigh During,I affirm I am a Democrat.,21,37.50
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,37717,109657,34.40,2,Liz Berry,(Prefers Democratic Party),32030,89.36
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,37717,109657,34.40,1,Victoria Palmer,(Prefers Republican Party),3730,10.41
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,37717,109657,34.40,12,Write-in,,83,0.23
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,37717,109657,34.40,11,Write-in,,554,1.79
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,37717,109657,34.40,1,Julia Grant Reed,(Prefers Democratic Party),30478,98.21
15,150,State,Legislative,Legislative District No. 1,State Senator,20267,61314,33.05,11,Write-in,,578,3.69
15,150,State,Legislative,Legislative District No. 1,State Senator,20267,61314,33.05,1,Derek Stanford,(Prefers Democratic Party),15093,96.31
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,343,812,42.24,1,Vivek Prakriya,I affirm I am a Democrat.,114,66.28
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,343,812,42.24,2,Frederick Wamsley,I affirm I am a Democrat.,58,33.72
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,178,364,48.90,2,Alan Chitlik,I affirm I am a Democrat.,26,31.71
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,178,364,48.90,1,April Livingston,I affirm I am a Democrat.,56,68.29
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,160,530,30.19,1,John Godfrey,I affirm I am a Democrat.,46,63.01
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,160,530,30.19,2,Rob Foxcurran,I affirm I am a Democrat.,27,36.99
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,152,381,39.90,1,Sam McVeety,I affirm I am a Democrat.,40,37.74
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,152,381,39.90,2,Carl Slater,I affirm I am a Democrat.,66,62.26
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,395,781,50.58,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,118,64.48
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,395,781,50.58,2,Galit Ezekiel,I affirm I am a Democrat.,65,35.52
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,91374,276003,33.11,3,Keith Arnold,(Prefers Democratic Party),1070,1.20
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,91374,276003,33.11,2,Carmen Goers,(Prefers Republican Party),32000,35.98
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,91374,276003,33.11,4,Imraan Siddiqi,(Prefers Democratic Party),3566,4.01
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,91374,276003,33.11,1,Kim Schrier,(Prefers Democratic Party),52193,58.68
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,91374,276003,33.11,14,Write-in,,121,0.14
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3806,12923,29.45,2,Sara Sutterfield,(Prefers Democratic Party),1445,39.59
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3806,12923,29.45,12,Write-in,,7,0.19
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,3806,12923,29.45,1,Drew Stokesbary,(Prefers Republican Party),2198,60.22
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,170,429,39.63,1,Brian Roney,I affirm I am a Democrat.,22,28.57
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,170,429,39.63,2,Priyanka Dua,I affirm I am a Democrat.,55,71.43
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,31082,99291,31.30,1,Emily Tadlock,(Prefers Republican Party),8335,27.85
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,31082,99291,31.30,3,Stan Lippmann,(Prefers Antiadministration Party),532,1.78
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,31082,99291,31.30,13,Write-in,,42,0.14
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,31082,99291,31.30,2,Tana Senn,(Prefers Democratic Party),21016,70.23
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,8054,26781,30.07,13,Write-in,,5,0.06
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,8054,26781,30.07,3,Jennifer Bumpus,(Prefers Republican Party),1080,13.97
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,8054,26781,30.07,1,Heather Koellen,(Prefers Democratic Party),4510,58.33
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,8054,26781,30.07,2,Brian Burnett,(Prefers Republican Party),2137,27.64
55,550,City,City/Town,City of Covington,Proposition No. 1,4280,13740,31.15,2,No,,1791,42.70
55,550,City,City/Town,City of Covington,Proposition No. 1,4280,13740,31.15,1,Yes,,2403,57.30
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,269,632,42.56,1,Joylee Wu,I affirm I am a Republican.,14,45.16
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,269,632,42.56,2,Richard Wu,I affirm I am a Republican.,17,54.84
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,164,688,23.84,1,Hamdi Abdinur,I affirm I am a Democrat.,26,31.33
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,164,688,23.84,2,Jayme Wagner,I affirm I am a Democrat.,57,68.67
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,18262,51987,35.13,1,Lori Theis,(Prefers Republican Party),3422,19.54
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,18262,51987,35.13,2,Lauren Davis,(Prefers Democratic Party),13054,74.55
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,18262,51987,35.13,3,Dunia Wabenga,(Prefers Democratic Party),1023,5.84
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,18262,51987,35.13,13,Write-in,,11,0.06
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,131,364,35.99,1,Archana Bellamkonda,I affirm I am a Democrat.,26,55.32
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,131,364,35.99,2,Sallee Carlson,I affirm I am a Democrat.,21,44.68
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,148,442,33.48,1,Joseph Kliegman,I affirm I am a Democrat.,40,45.98
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,148,442,33.48,2,Bobby Forch,I affirm I am a Democrat.,47,54.02
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,132,467,28.27,1,Erin Walker,I affirm I am a Democrat.,33,76.74
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,132,467,28.27,2,Dexter Borbe,I affirm I am a Democrat.,10,23.26
20,200,State,Legislative,Legislative District No. 11,State Senator,22645,87958,25.75,11,Write-in,,987,5.58
20,200,State,Legislative,Legislative District No. 11,State Senator,22645,87958,25.75,1,Bob Hasegawa,(Prefers Democratic Party),16703,94.42
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,31082,99291,31.30,2,My-Linh Thai,(Prefers Democratic Party),20520,68.54
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,31082,99291,31.30,3,Al Rosenthal,(Prefers Republican Party),5604,18.72
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,31082,99291,31.30,1,Pamela J Randolph,(Prefers Republican Party),3789,12.66
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,31082,99291,31.30,13,Write-in,,26,0.09
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,241,604,39.90,1,David Zimand,I affirm I am a Democrat.,73,64.60
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,241,604,39.90,2,David Ross,I affirm I am a Democrat.,40,35.40
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,186,525,35.43,2,Zack Murray,I affirm I am a Democrat.,13,13.68
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,186,525,35.43,1,Sharon London,I affirm I am a Democrat.,82,86.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,430699,1391729,30.95,4,David Olson,,81039,20.50
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,430699,1391729,30.95,2,Chris Reykdal,,184845,46.75
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,430699,1391729,30.95,1,Reid Saaris,,114609,28.99
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,430699,1391729,30.95,14,Write-in,,1271,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,430699,1391729,30.95,3,John Patterson Blair,,13616,3.44
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,119,759,15.68,1,Ashley Zeufeldt,I affirm I am a Democrat.,30,41.10
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,119,759,15.68,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,43,58.90
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,22888,87161,26.26,2,No,,7578,34.50
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,22888,87161,26.26,1,Yes,,14387,65.50
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,231,642,35.98,2,Kathleen Reynolds,I affirm I am a Democrat.,79,75.24
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,231,642,35.98,1,Venkat Iyer,I affirm I am a Democrat.,26,24.76
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,168,577,29.12,1,Julie Saul,I affirm I am a Democrat.,62,68.89
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,168,577,29.12,2,Kerry Allman,I affirm I am a Democrat.,28,31.11
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,87,441,19.73,2,Daniel Heppner,I affirm I am a Democrat.,18,40.00
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,87,441,19.73,1,Emeka Alozie,I affirm I am a Democrat.,27,60.00
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,109,541,20.15,1,Ryan Clark,I affirm I am a Democrat.,20,31.25
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,109,541,20.15,2,Shayna Daitch,I affirm I am a Democrat.,44,68.75
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,11664,44841,26.01,1,Yes,,8570,76.66
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,11664,44841,26.01,2,No,,2609,23.34
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,5,Patrick DePoe,(Prefers Democratic Party),74302,18.06
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,2,Jaime Herrera Beutler,(Prefers Republican Party),59656,14.50
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,6,Jeralee Anderson,(Prefers Democratic Party),17900,4.35
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,1,Allen Lebovitz,(Prefers Democratic Party),46120,11.21
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,3,Dave Upthegrove,(Prefers Democratic Party),138080,33.56
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,7,Kevin Van De Wege,(Prefers Democratic Party),28594,6.95
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,17,Write-in,,316,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,430699,1391729,30.95,4,Sue Kuehl Pederson,(Prefers Republican Party),46453,11.29
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,234,607,38.55,2,Matthew R. Lang,I affirm I am a Democrat.,57,52.78
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,234,607,38.55,1,Bill Dershowitz,I affirm I am a Democrat.,51,47.22
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,187,636,29.40,2,Craig L. Watson,I affirm I am a Democrat.,28,38.89
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,187,636,29.40,1,Douglas Glazer,I affirm I am a Democrat.,44,61.11
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,237,862,27.49,2,Franklin Campbell,I affirm I am a Republican.,39,70.91
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,237,862,27.49,1,Fernando Proano,I affirm I am a Republican.,16,29.09
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,133,362,36.74,2,Timea Tihanyi,I affirm I am a Democrat.,35,53.85
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,133,362,36.74,1,Sam Zinner,I affirm I am a Democrat.,30,46.15
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,206,647,31.84,1,Ellie van Bever,I affirm I am a Democrat.,81,77.88
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,206,647,31.84,2,Adam Pike Collegeman,I affirm I am a Democrat.,23,22.12
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,170705,508068,33.60,1,Dan Alexander,(Prefers Republican Party),13809,8.31
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,170705,508068,33.60,2,Pramila Jayapal,(Prefers Democratic Party),131492,79.12
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,170705,508068,33.60,4,Cliff Moon,(Prefers Republican Party),7799,4.69
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,170705,508068,33.60,14,Write-in,,316,0.19
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,170705,508068,33.60,3,Liz Hallock,(Prefers Democratic Party),12785,7.69
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,204,513,39.77,1,Michael Sanford,I affirm I am a Democrat.,57,39.58
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,204,513,39.77,2,Will Booth,I affirm I am a Democrat.,87,60.42
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,148,878,16.86,2,Jane Totis,I affirm I am a Republican.,21,43.75
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,148,878,16.86,1,Gregg Andrews,I affirm I am a Republican.,27,56.25
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,127,271,46.86,1,Sadaf Hussain,I affirm I am a Democrat.,27,37.50
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,127,271,46.86,2,Alice M. Woldt,I affirm I am a Democrat.,45,62.50
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,156,699,22.32,2,Brittany Furgason,I affirm I am a Democrat.,49,49.49
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,156,699,22.32,1,Azeb Hagos,I affirm I am a Democrat.,50,50.51
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,200,875,22.86,2,Sydney Provence,I affirm I am a Democrat.,63,51.22
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,200,875,22.86,1,Justin Baird,I affirm I am a Democrat.,60,48.78
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,209,752,27.79,1,E. Bailey Medilo,I affirm I am a Democrat.,67,58.26
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,209,752,27.79,2,Joe Harrington,I affirm I am a Democrat.,48,41.74
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,81,796,10.18,3,Roger Kadeg,I affirm I am a Democrat.,7,12.07
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,81,796,10.18,2,Ronni Hale,I affirm I am a Democrat.,30,51.72
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,81,796,10.18,1,Elijah Golafale,I affirm I am a Democrat.,21,36.21
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,140,352,39.77,1,Frances Merenda,I affirm I am a Democrat.,36,48.00
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,140,352,39.77,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,39,52.00
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,149,834,17.87,1,Margot Ayer,I affirm I am a Democrat.,35,57.38
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,149,834,17.87,2,Rhonda Buchanan,I affirm I am a Democrat.,26,42.62
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,201,553,36.35,2,Natalie Reber,I affirm I am a Democrat.,77,77.78
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,201,553,36.35,1,Chase A Cross,I affirm I am a Democrat.,22,22.22
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,130,387,33.59,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,30,49.18
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,130,387,33.59,1,Aspen Coyle,I affirm I am a Democrat.,31,50.82
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,179,687,26.06,1,Sophie Amity Debs,I affirm I am a Democrat.,90,84.91
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,179,687,26.06,2,Jeffrey Paul,I affirm I am a Democrat.,16,15.09
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,297,688,43.17,2,Garrison Dinsmore,I affirm I am a Democrat.,21,14.00
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,297,688,43.17,1,Erika L E Walther,I affirm I am a Democrat.,129,86.00
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,238,577,41.25,2,Jana Lottinville,I affirm I am a Republican.,26,40.00
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,238,577,41.25,1,Dan Farrer,I affirm I am a Republican.,39,60.00
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,77,286,26.92,1,Joe Vinson,I affirm I am a Democrat.,24,64.86
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,77,286,26.92,2,Iris Guzmán,I affirm I am a Democrat.,13,35.14
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,204,670,30.45,1,Dominik Payton Faunce,I affirm I am a Democrat.,40,50.00
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,204,670,30.45,2,Carl  Schwartz,I affirm I am a Democrat.,40,50.00
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,279,729,38.27,2,Victoria  Bloom,I affirm I am a Republican.,22,59.46
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,279,729,38.27,1,Zhulan Li,I affirm I am a Republican.,15,40.54
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,2293,8522,26.91,2,No,,754,33.59
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,2293,8522,26.91,1,Yes,,1491,66.41
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,120,272,44.12,2,Robert Mahon,I affirm I am a Democrat.,13,21.31
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,120,272,44.12,1,Anne Purcell,I affirm I am a Democrat.,48,78.69
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,132,289,45.67,1,Jeremy King,I affirm I am a Democrat.,15,20.55
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,132,289,45.67,2,Kathy Kelly,I affirm I am a Democrat.,58,79.45
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,2,Alexis Mercedes Rinck,,71386,48.08
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,5,Saul Patu,,4624,3.11
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,3,Tanya Woo,,60136,40.50
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,1,Tariq Yusuf,,5630,3.79
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,15,Write-in,,458,0.31
57,570,City,City/Town,City of Seattle,Council Position No. 8,156993,485426,32.34,4,Saunatina Sanchez,,6246,4.21
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,107,272,39.34,1,Nilu Jenks,I affirm I am a Democrat.,37,47.44
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,107,272,39.34,2,Deb Harrick,I affirm I am a Democrat.,41,52.56
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,73,325,22.46,2,David Bush,I affirm I am a Democrat.,27,60.00
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,73,325,22.46,1,Ruba Ayub,I affirm I am a Democrat.,18,40.00
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,3,Bob Hagglund,(Prefers Republican Party),44113,10.66
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,4,Dan Matthews,(Prefers Republican Party),53328,12.89
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),8195,1.98
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,15,Write-in,,509,0.12
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,2,David Griffin,(Prefers Democratic Party),35482,8.57
7,70,State,State Executive,State of Washington,Lieutenant Governor,430699,1391729,30.95,5,Denny Heck,(Prefers Democratic Party),272216,65.78
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,190,561,33.87,1,Laila Saliba,I affirm I am a Democrat.,62,54.87
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,190,561,33.87,2,Kurt Dresner,I affirm I am a Democrat.,51,45.13
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,129,511,25.24,1,Ryan Packer,I affirm I am a Democrat.,62,78.48
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,129,511,25.24,2,Scott Glenn,I affirm I am a Democrat.,17,21.52
