GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,41235,97930,42.11,1,Larry Springer,(Prefers Democratic Party),16871,49.12
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,165,354,46.61,1,Rosann Benedict,I affirm I am a Democrat.,41,66.13
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,165,354,46.61,2,Robert Amkraut,I affirm I am a Democrat.,21,33.87
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,1,Mary Soderlind,I affirm I am a Democrat.,44,53.66
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,2,Jennifer Fichamba,I affirm I am a Democrat.,38,46.34
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,228,748,30.48,1,Heather Yingling,I affirm I am a Democrat.,94,68.61
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,228,748,30.48,2,Alan D Charnley,I affirm I am a Democrat.,43,31.39
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45933,102587,44.77,1,Beth Daranciang,(Prefers Republican Party),4448,10.15
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45933,102587,44.77,3,Ahndylyn Kinney,(Prefers Democratic Party),2847,6.50
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45933,102587,44.77,13,Write-in,,78,0.18
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45933,102587,44.77,2,Gerry Pollet,(Prefers Democratic Party),36445,83.17
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,1,Orna Anny Berryman,I affirm I am a Democrat.,61,51.26
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,2,Clarence Gunn,I affirm I am a Democrat.,58,48.74
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26793,80845,33.14,1,Kristine M. Reeves,(Prefers Democratic Party),15325,59.18
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26793,80845,33.14,2,Quentin Morris,(Prefers Republican Party),10546,40.73
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26793,80845,33.14,12,Write-in,,24,0.09
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,189,482,39.21,2,Dawn Steinwright,I affirm I am a Democrat.,44,61.11
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,189,482,39.21,1,Leigh During,I affirm I am a Democrat.,28,38.89
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,50049,109657,45.64,2,Liz Berry,(Prefers Democratic Party),42539,89.79
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,50049,109657,45.64,1,Victoria Palmer,(Prefers Republican Party),4729,9.98
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,50049,109657,45.64,12,Write-in,,108,0.23
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,50049,109657,45.64,11,Write-in,,730,1.78
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,50049,109657,45.64,1,Julia Grant Reed,(Prefers Democratic Party),40293,98.22
15,150,State,Legislative,Legislative District No. 1,State Senator,26886,61314,43.85,11,Write-in,,792,3.85
15,150,State,Legislative,Legislative District No. 1,State Senator,26886,61314,43.85,1,Derek Stanford,(Prefers Democratic Party),19792,96.15
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,384,812,47.29,1,Vivek Prakriya,I affirm I am a Democrat.,128,67.37
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,384,812,47.29,2,Frederick Wamsley,I affirm I am a Democrat.,62,32.63
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,211,364,57.97,2,Alan Chitlik,I affirm I am a Democrat.,30,30.61
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,211,364,57.97,1,April Livingston,I affirm I am a Democrat.,68,69.39
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,276,530,52.08,1,John Godfrey,I affirm I am a Democrat.,86,64.66
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,276,530,52.08,2,Rob Foxcurran,I affirm I am a Democrat.,47,35.34
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,205,381,53.81,1,Sam McVeety,I affirm I am a Democrat.,52,37.14
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,205,381,53.81,2,Carl Slater,I affirm I am a Democrat.,88,62.86
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,462,781,59.15,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,139,66.83
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,462,781,59.15,2,Galit Ezekiel,I affirm I am a Democrat.,69,33.17
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115410,276003,41.81,3,Keith Arnold,(Prefers Democratic Party),1388,1.24
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115410,276003,41.81,2,Carmen Goers,(Prefers Republican Party),40041,35.64
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115410,276003,41.81,4,Imraan Siddiqi,(Prefers Democratic Party),5307,4.72
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115410,276003,41.81,1,Kim Schrier,(Prefers Democratic Party),65441,58.25
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,115410,276003,41.81,14,Write-in,,172,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4770,12923,36.91,2,Sara Sutterfield,(Prefers Democratic Party),1818,39.81
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4770,12923,36.91,12,Write-in,,7,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4770,12923,36.91,1,Drew Stokesbary,(Prefers Republican Party),2742,60.04
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,185,429,43.12,1,Brian Roney,I affirm I am a Democrat.,22,27.50
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,185,429,43.12,2,Priyanka Dua,I affirm I am a Democrat.,58,72.50
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40163,99291,40.45,1,Emily Tadlock,(Prefers Republican Party),10676,27.74
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40163,99291,40.45,3,Stan Lippmann,(Prefers Antiadministration Party),713,1.85
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40163,99291,40.45,13,Write-in,,62,0.16
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,40163,99291,40.45,2,Tana Senn,(Prefers Democratic Party),27033,70.24
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11441,26781,42.72,13,Write-in,,7,0.06
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11441,26781,42.72,3,Jennifer Bumpus,(Prefers Republican Party),1529,14.01
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11441,26781,42.72,1,Heather Koellen,(Prefers Democratic Party),6408,58.70
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11441,26781,42.72,2,Brian Burnett,(Prefers Republican Party),2973,27.23
55,550,City,City/Town,City of Covington,Proposition No. 1,4909,13740,35.73,2,No,,2084,43.35
55,550,City,City/Town,City of Covington,Proposition No. 1,4909,13740,35.73,1,Yes,,2723,56.65
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,360,632,56.96,1,Joylee Wu,I affirm I am a Republican.,15,42.86
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,360,632,56.96,2,Richard Wu,I affirm I am a Republican.,20,57.14
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,216,688,31.40,1,Hamdi Abdinur,I affirm I am a Democrat.,33,31.13
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,216,688,31.40,2,Jayme Wagner,I affirm I am a Democrat.,73,68.87
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23207,51987,44.64,1,Lori Theis,(Prefers Republican Party),4123,18.63
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23207,51987,44.64,2,Lauren Davis,(Prefers Democratic Party),16631,75.14
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23207,51987,44.64,3,Dunia Wabenga,(Prefers Democratic Party),1369,6.19
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23207,51987,44.64,13,Write-in,,11,0.05
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,151,364,41.48,1,Archana Bellamkonda,I affirm I am a Democrat.,30,57.69
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,151,364,41.48,2,Sallee Carlson,I affirm I am a Democrat.,22,42.31
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,234,442,52.94,1,Joseph Kliegman,I affirm I am a Democrat.,53,41.73
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,234,442,52.94,2,Bobby Forch,I affirm I am a Democrat.,74,58.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,1,Erin Walker,I affirm I am a Democrat.,45,76.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,2,Dexter Borbe,I affirm I am a Democrat.,14,23.73
20,200,State,Legislative,Legislative District No. 11,State Senator,28661,87958,32.58,11,Write-in,,1234,5.52
20,200,State,Legislative,Legislative District No. 11,State Senator,28661,87958,32.58,1,Bob Hasegawa,(Prefers Democratic Party),21118,94.48
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40163,99291,40.45,2,My-Linh Thai,(Prefers Democratic Party),26421,68.61
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40163,99291,40.45,3,Al Rosenthal,(Prefers Republican Party),7135,18.53
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40163,99291,40.45,1,Pamela J Randolph,(Prefers Republican Party),4913,12.76
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,40163,99291,40.45,13,Write-in,,42,0.11
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,277,604,45.86,1,David Zimand,I affirm I am a Democrat.,78,64.46
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,277,604,45.86,2,David Ross,I affirm I am a Democrat.,43,35.54
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,2,Zack Murray,I affirm I am a Democrat.,21,16.03
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,1,Sharon London,I affirm I am a Democrat.,110,83.97
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,557761,1391729,40.08,4,David Olson,,101797,19.92
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,557761,1391729,40.08,2,Chris Reykdal,,243143,47.57
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,557761,1391729,40.08,1,Reid Saaris,,147540,28.87
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,557761,1391729,40.08,14,Write-in,,1629,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,557761,1391729,40.08,3,John Patterson Blair,,16989,3.32
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,156,759,20.55,1,Ashley Zeufeldt,I affirm I am a Democrat.,39,39.80
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,156,759,20.55,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,59,60.20
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30485,87161,34.98,2,No,,10135,34.72
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30485,87161,34.98,1,Yes,,19054,65.28
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,2,Kathleen Reynolds,I affirm I am a Democrat.,86,76.11
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,1,Venkat Iyer,I affirm I am a Democrat.,27,23.89
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,218,577,37.78,1,Julie Saul,I affirm I am a Democrat.,75,70.09
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,218,577,37.78,2,Kerry Allman,I affirm I am a Democrat.,32,29.91
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,116,441,26.30,2,Daniel Heppner,I affirm I am a Democrat.,29,43.28
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,116,441,26.30,1,Emeka Alozie,I affirm I am a Democrat.,38,56.72
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,142,541,26.25,1,Ryan Clark,I affirm I am a Democrat.,24,27.91
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,142,541,26.25,2,Shayna Daitch,I affirm I am a Democrat.,62,72.09
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14347,44841,32.00,1,Yes,,10506,76.46
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14347,44841,32.00,2,No,,3235,23.54
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,5,Patrick DePoe,(Prefers Democratic Party),98635,18.49
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,2,Jaime Herrera Beutler,(Prefers Republican Party),74196,13.91
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,6,Jeralee Anderson,(Prefers Democratic Party),22264,4.17
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,1,Allen Lebovitz,(Prefers Democratic Party),58120,10.89
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,3,Dave Upthegrove,(Prefers Democratic Party),185811,34.83
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,7,Kevin Van De Wege,(Prefers Democratic Party),35312,6.62
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,17,Write-in,,403,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,557761,1391729,40.08,4,Sue Kuehl Pederson,(Prefers Republican Party),58764,11.01
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,303,607,49.92,2,Matthew R. Lang,I affirm I am a Democrat.,76,54.29
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,303,607,49.92,1,Bill Dershowitz,I affirm I am a Democrat.,64,45.71
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,238,636,37.42,2,Craig L. Watson,I affirm I am a Democrat.,37,38.95
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,238,636,37.42,1,Douglas Glazer,I affirm I am a Democrat.,58,61.05
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,2,Franklin Campbell,I affirm I am a Republican.,47,62.67
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,1,Fernando Proano,I affirm I am a Republican.,28,37.33
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,2,Timea Tihanyi,I affirm I am a Democrat.,42,50.00
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,1,Sam Zinner,I affirm I am a Democrat.,42,50.00
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,272,647,42.04,1,Ellie van Bever,I affirm I am a Democrat.,114,79.72
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,272,647,42.04,2,Adam Pike Collegeman,I affirm I am a Democrat.,29,20.28
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,223164,508068,43.92,1,Dan Alexander,(Prefers Republican Party),16849,7.75
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,223164,508068,43.92,2,Pramila Jayapal,(Prefers Democratic Party),173522,79.86
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,223164,508068,43.92,4,Cliff Moon,(Prefers Republican Party),10041,4.62
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,223164,508068,43.92,14,Write-in,,415,0.19
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,223164,508068,43.92,3,Liz Hallock,(Prefers Democratic Party),16445,7.57
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,1,Michael Sanford,I affirm I am a Democrat.,66,40.49
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,2,Will Booth,I affirm I am a Democrat.,97,59.51
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,186,878,21.18,2,Jane Totis,I affirm I am a Republican.,25,44.64
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,186,878,21.18,1,Gregg Andrews,I affirm I am a Republican.,31,55.36
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,1,Sadaf Hussain,I affirm I am a Democrat.,37,42.53
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,2,Alice M. Woldt,I affirm I am a Democrat.,50,57.47
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,217,699,31.04,2,Brittany Furgason,I affirm I am a Democrat.,62,47.33
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,217,699,31.04,1,Azeb Hagos,I affirm I am a Democrat.,69,52.67
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,293,875,33.49,2,Sydney Provence,I affirm I am a Democrat.,90,51.43
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,293,875,33.49,1,Justin Baird,I affirm I am a Democrat.,85,48.57
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,312,752,41.49,1,E. Bailey Medilo,I affirm I am a Democrat.,102,61.45
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,312,752,41.49,2,Joe Harrington,I affirm I am a Democrat.,64,38.55
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,3,Roger Kadeg,I affirm I am a Democrat.,9,13.24
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,2,Ronni Hale,I affirm I am a Democrat.,34,50.00
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,106,796,13.32,1,Elijah Golafale,I affirm I am a Democrat.,25,36.76
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,1,Frances Merenda,I affirm I am a Democrat.,40,45.45
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,48,54.55
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,1,Margot Ayer,I affirm I am a Democrat.,45,54.88
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,2,Rhonda Buchanan,I affirm I am a Democrat.,37,45.12
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,251,553,45.39,2,Natalie Reber,I affirm I am a Democrat.,102,80.31
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,251,553,45.39,1,Chase A Cross,I affirm I am a Democrat.,25,19.69
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,168,387,43.41,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,33,41.77
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,168,387,43.41,1,Aspen Coyle,I affirm I am a Democrat.,46,58.23
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,240,687,34.93,1,Sophie Amity Debs,I affirm I am a Democrat.,114,85.07
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,240,687,34.93,2,Jeffrey Paul,I affirm I am a Democrat.,20,14.93
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,371,688,53.92,2,Garrison Dinsmore,I affirm I am a Democrat.,28,15.64
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,371,688,53.92,1,Erika L E Walther,I affirm I am a Democrat.,151,84.36
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,2,Jana Lottinville,I affirm I am a Republican.,39,45.35
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,1,Dan Farrer,I affirm I am a Republican.,47,54.65
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,99,286,34.62,1,Joe Vinson,I affirm I am a Democrat.,28,62.22
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,99,286,34.62,2,Iris Guzmán,I affirm I am a Democrat.,17,37.78
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,251,670,37.46,1,Dominik Payton Faunce,I affirm I am a Democrat.,63,59.43
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,251,670,37.46,2,Carl  Schwartz,I affirm I am a Democrat.,43,40.57
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,355,729,48.70,2,Victoria  Bloom,I affirm I am a Republican.,26,61.90
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,355,729,48.70,1,Zhulan Li,I affirm I am a Republican.,16,38.10
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3352,8522,39.33,2,No,,1122,34.21
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3352,8522,39.33,1,Yes,,2158,65.79
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,2,Robert Mahon,I affirm I am a Democrat.,15,20.00
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,1,Anne Purcell,I affirm I am a Democrat.,60,80.00
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,1,Jeremy King,I affirm I am a Democrat.,19,19.79
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,2,Kathy Kelly,I affirm I am a Democrat.,77,80.21
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,2,Alexis Mercedes Rinck,,99113,50.18
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,5,Saul Patu,,5938,3.01
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,3,Tanya Woo,,75797,38.38
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,1,Tariq Yusuf,,7491,3.79
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,15,Write-in,,583,0.30
57,570,City,City/Town,City of Seattle,Council Position No. 8,208991,485426,43.05,4,Saunatina Sanchez,,8587,4.35
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,154,272,56.62,1,Nilu Jenks,I affirm I am a Democrat.,48,44.86
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,154,272,56.62,2,Deb Harrick,I affirm I am a Democrat.,59,55.14
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,109,325,33.54,2,David Bush,I affirm I am a Democrat.,36,48.65
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,109,325,33.54,1,Ruba Ayub,I affirm I am a Democrat.,38,51.35
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,3,Bob Hagglund,(Prefers Republican Party),55397,10.35
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,4,Dan Matthews,(Prefers Republican Party),67350,12.58
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),10368,1.94
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,15,Write-in,,709,0.13
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,2,David Griffin,(Prefers Democratic Party),46264,8.64
7,70,State,State Executive,State of Washington,Lieutenant Governor,557761,1391729,40.08,5,Denny Heck,(Prefers Democratic Party),355267,66.36
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,228,561,40.64,1,Laila Saliba,I affirm I am a Democrat.,79,57.66
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,228,561,40.64,2,Kurt Dresner,I affirm I am a Democrat.,58,42.34
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,1,Ryan Packer,I affirm I am a Democrat.,86,74.14
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,2,Scott Glenn,I affirm I am a Democrat.,30,25.86
