GEMS Contest ID,Contest Sort Seq,District Type,District Type Subheading,District Name,Ballot Title,Ballots Counted for District,Registered Voters for District,Percent Turnout for District,Candidate Sort Seq,Ballot Response,Party Preference,Votes,Percent of Votes
45,450,State,Legislative,Legislative District No. 45,Representative Position No. 2,41007,97930,41.87,1,Larry Springer,(Prefers Democratic Party),16786,49.16
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,163,354,46.05,1,Rosann Benedict,I affirm I am a Democrat.,40,66.67
64,1660,Precinct Committee Officer,PRECINCT,SEA 46-2355,Precinct Committee Officer - Democratic,163,354,46.05,2,Robert Amkraut,I affirm I am a Democrat.,20,33.33
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,1,Mary Soderlind,I affirm I am a Democrat.,44,53.66
115,820,Precinct Committee Officer,PRECINCT,BUR 33-1067,Precinct Committee Officer - Democratic,170,505,33.66,2,Jennifer Fichamba,I affirm I am a Democrat.,38,46.34
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,226,748,30.21,1,Heather Yingling,I affirm I am a Democrat.,93,68.38
75,1850,Precinct Committee Officer,PRECINCT,SHL 32-2753,Precinct Committee Officer - Democratic,226,748,30.21,2,Alan D Charnley,I affirm I am a Democrat.,43,31.62
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45652,102587,44.50,1,Beth Daranciang,(Prefers Republican Party),4422,10.15
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45652,102587,44.50,3,Ahndylyn Kinney,(Prefers Democratic Party),2823,6.48
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45652,102587,44.50,13,Write-in,,77,0.18
46,460,State,Legislative,Legislative District No. 46,"Representative Position No. 1  ",45652,102587,44.50,2,Gerry Pollet,(Prefers Democratic Party),36250,83.20
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,1,Orna Anny Berryman,I affirm I am a Democrat.,61,51.26
144,680,Precinct Committee Officer,PRECINCT,BEL 41-3371,Precinct Committee Officer - Democratic,219,710,30.85,2,Clarence Gunn,I affirm I am a Democrat.,58,48.74
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26546,80845,32.84,1,Kristine M. Reeves,(Prefers Democratic Party),15195,59.22
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26546,80845,32.84,2,Quentin Morris,(Prefers Republican Party),10439,40.69
26,260,State,Legislative,Legislative District No. 30,Representative Position No. 2,26546,80845,32.84,12,Write-in,,24,0.09
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,184,482,38.17,2,Dawn Steinwright,I affirm I am a Democrat.,43,61.43
140,970,Precinct Committee Officer,PRECINCT,LYNN,Precinct Committee Officer - Democratic,184,482,38.17,1,Leigh During,I affirm I am a Democrat.,27,38.57
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49660,109657,45.29,2,Liz Berry,(Prefers Democratic Party),42225,89.79
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49660,109657,45.29,1,Victoria Palmer,(Prefers Republican Party),4702,10.00
36,360,State,Legislative,Legislative District No. 36,Representative Position No. 2,49660,109657,45.29,12,Write-in,,102,0.22
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,49660,109657,45.29,11,Write-in,,722,1.77
35,350,State,Legislative,Legislative District No. 36,Representative Position No. 1,49660,109657,45.29,1,Julia Grant Reed,(Prefers Democratic Party),40001,98.23
15,150,State,Legislative,Legislative District No. 1,State Senator,26754,61314,43.63,11,Write-in,,785,3.83
15,150,State,Legislative,Legislative District No. 1,State Senator,26754,61314,43.63,1,Derek Stanford,(Prefers Democratic Party),19693,96.17
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,382,812,47.04,1,Vivek Prakriya,I affirm I am a Democrat.,128,67.37
189,1070,Precinct Committee Officer,PRECINCT,RED 48-2466,Precinct Committee Officer - Democratic,382,812,47.04,2,Frederick Wamsley,I affirm I am a Democrat.,62,32.63
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,210,364,57.69,2,Alan Chitlik,I affirm I am a Democrat.,30,30.93
127,1430,Precinct Committee Officer,PRECINCT,SEA 46-1268,Precinct Committee Officer - Democratic,210,364,57.69,1,April Livingston,I affirm I am a Democrat.,67,69.07
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,275,530,51.89,1,John Godfrey,I affirm I am a Democrat.,86,64.66
68,1290,Precinct Committee Officer,PRECINCT,SEA 37-1941,Precinct Committee Officer - Democratic,275,530,51.89,2,Rob Foxcurran,I affirm I am a Democrat.,47,35.34
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,204,381,53.54,1,Sam McVeety,I affirm I am a Democrat.,52,37.14
146,1320,Precinct Committee Officer,PRECINCT,SEA 43-1373,Precinct Committee Officer - Democratic,204,381,53.54,2,Carl Slater,I affirm I am a Democrat.,88,62.86
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,461,781,59.03,1,Erica Bryce Cannatelli,I affirm I am a Democrat.,139,66.83
84,1560,Precinct Committee Officer,PRECINCT,SEA 46-2260,Precinct Committee Officer - Democratic,461,781,59.03,2,Galit Ezekiel,I affirm I am a Democrat.,69,33.17
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,114811,276003,41.60,3,Keith Arnold,(Prefers Democratic Party),1381,1.24
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,114811,276003,41.60,2,Carmen Goers,(Prefers Republican Party),39847,35.66
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,114811,276003,41.60,4,Imraan Siddiqi,(Prefers Democratic Party),5222,4.67
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,114811,276003,41.60,1,Kim Schrier,(Prefers Democratic Party),65118,58.28
4,40,Federal,Congressional,Congressional District No. 8,United States Representative,114811,276003,41.60,14,Write-in,,171,0.15
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4722,12923,36.54,2,Sara Sutterfield,(Prefers Democratic Party),1796,39.71
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4722,12923,36.54,12,Write-in,,8,0.18
27,270,State,Legislative,Legislative District No. 31,Representative Position No. 1,4722,12923,36.54,1,Drew Stokesbary,(Prefers Republican Party),2719,60.11
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,184,429,42.89,1,Brian Roney,I affirm I am a Democrat.,22,27.85
79,1030,Precinct Committee Officer,PRECINCT,RED 45-3282,Precinct Committee Officer - Democratic,184,429,42.89,2,Priyanka Dua,I affirm I am a Democrat.,57,72.15
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,39967,99291,40.25,1,Emily Tadlock,(Prefers Republican Party),10636,27.76
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,39967,99291,40.25,3,Stan Lippmann,(Prefers Antiadministration Party),710,1.85
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,39967,99291,40.25,13,Write-in,,61,0.16
40,400,State,Legislative,Legislative District No. 41,Representative Position No. 1,39967,99291,40.25,2,Tana Senn,(Prefers Democratic Party),26903,70.22
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11369,26781,42.45,13,Write-in,,7,0.06
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11369,26781,42.45,3,Jennifer Bumpus,(Prefers Republican Party),1513,13.95
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11369,26781,42.45,1,Heather Koellen,(Prefers Democratic Party),6368,58.71
18,235,State,Legislative,Legislative District No. 12,Representative Position No. 1,11369,26781,42.45,2,Brian Burnett,(Prefers Republican Party),2959,27.28
55,550,City,City/Town,City of Covington,Proposition No. 1,4872,13740,35.46,2,No,,2068,43.31
55,550,City,City/Town,City of Covington,Proposition No. 1,4872,13740,35.46,1,Yes,,2707,56.69
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,358,632,56.65,1,Joylee Wu,I affirm I am a Republican.,15,42.86
162,1140,Precinct Committee Officer,PRECINCT,SEA 32-2209,Precinct Committee Officer - Republican,358,632,56.65,2,Richard Wu,I affirm I am a Republican.,20,57.14
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,205,688,29.80,1,Hamdi Abdinur,I affirm I am a Democrat.,31,30.69
149,850,Precinct Committee Officer,PRECINCT,DES 33-0911,Precinct Committee Officer - Democratic,205,688,29.80,2,Jayme Wagner,I affirm I am a Democrat.,70,69.31
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23097,51987,44.43,1,Lori Theis,(Prefers Republican Party),4103,18.62
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23097,51987,44.43,2,Lauren Davis,(Prefers Democratic Party),16567,75.18
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23097,51987,44.43,3,Dunia Wabenga,(Prefers Democratic Party),1356,6.15
30,300,State,Legislative,Legislative District No. 32,Representative Position No. 2,23097,51987,44.43,13,Write-in,,11,0.05
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,150,364,41.21,1,Archana Bellamkonda,I affirm I am a Democrat.,30,57.69
100,1890,Precinct Committee Officer,PRECINCT,WINTERGREEN,Precinct Committee Officer - Democratic,150,364,41.21,2,Sallee Carlson,I affirm I am a Democrat.,22,42.31
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,233,442,52.71,1,Joseph Kliegman,I affirm I am a Democrat.,53,41.73
128,1280,Precinct Committee Officer,PRECINCT,SEA 37-1899,Precinct Committee Officer - Democratic,233,442,52.71,2,Bobby Forch,I affirm I am a Democrat.,74,58.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,1,Erin Walker,I affirm I am a Democrat.,45,76.27
138,660,Precinct Committee Officer,PRECINCT,BEL 41-0102,Precinct Committee Officer - Democratic,171,467,36.62,2,Dexter Borbe,I affirm I am a Democrat.,14,23.73
20,200,State,Legislative,Legislative District No. 11,State Senator,28525,87958,32.43,11,Write-in,,1221,5.49
20,200,State,Legislative,Legislative District No. 11,State Senator,28525,87958,32.43,1,Bob Hasegawa,(Prefers Democratic Party),21035,94.51
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,39967,99291,40.25,2,My-Linh Thai,(Prefers Democratic Party),26298,68.61
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,39967,99291,40.25,3,Al Rosenthal,(Prefers Republican Party),7098,18.52
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,39967,99291,40.25,1,Pamela J Randolph,(Prefers Republican Party),4889,12.76
41,410,State,Legislative,Legislative District No. 41,Representative Position No. 2,39967,99291,40.25,13,Write-in,,42,0.11
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,276,604,45.70,1,David Zimand,I affirm I am a Democrat.,78,64.46
173,1460,Precinct Committee Officer,PRECINCT,SEA 46-1309,Precinct Committee Officer - Democratic,276,604,45.70,2,David Ross,I affirm I am a Democrat.,43,35.54
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,2,Zack Murray,I affirm I am a Democrat.,21,16.03
86,1600,Precinct Committee Officer,PRECINCT,SEA 46-2295,Precinct Committee Officer - Democratic,265,525,50.48,1,Sharon London,I affirm I am a Democrat.,110,83.97
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,554031,1391729,39.81,4,David Olson,,101124,19.93
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,554031,1391729,39.81,2,Chris Reykdal,,241428,47.58
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,554031,1391729,39.81,1,Reid Saaris,,146432,28.86
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,554031,1391729,39.81,14,Write-in,,1621,0.32
13,130,State,State Executive,State of Washington,Superintendent of Public Instruction,554031,1391729,39.81,3,John Patterson Blair,,16848,3.32
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,153,759,20.16,1,Ashley Zeufeldt,I affirm I am a Democrat.,38,39.58
63,1710,Precinct Committee Officer,PRECINCT,SET 33-3059,Precinct Committee Officer - Democratic,153,759,20.16,2,Hillary Gonzalez-Delgado,I affirm I am a Democrat.,58,60.42
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30058,87161,34.49,2,No,,9966,34.64
60,600,Special Purpose District,Fire,South King Fire,Proposition No. 1,30058,87161,34.49,1,Yes,,18804,65.36
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,2,Kathleen Reynolds,I affirm I am a Democrat.,86,76.11
91,1050,Precinct Committee Officer,PRECINCT,RED 45-3926,Precinct Committee Officer - Democratic,257,642,40.03,1,Venkat Iyer,I affirm I am a Democrat.,27,23.89
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,207,577,35.88,1,Julie Saul,I affirm I am a Democrat.,73,70.19
143,860,Precinct Committee Officer,PRECINCT,DES 33-2416,Precinct Committee Officer - Democratic,207,577,35.88,2,Kerry Allman,I affirm I am a Democrat.,31,29.81
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,115,441,26.08,2,Daniel Heppner,I affirm I am a Democrat.,29,43.94
177,1360,Precinct Committee Officer,PRECINCT,SEA 43-1860,Precinct Committee Officer - Democratic,115,441,26.08,1,Emeka Alozie,I affirm I am a Democrat.,37,56.06
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,141,541,26.06,1,Ryan Clark,I affirm I am a Democrat.,24,27.91
107,1510,Precinct Committee Officer,PRECINCT,SEA 46-2050,Precinct Committee Officer - Democratic,141,541,26.06,2,Shayna Daitch,I affirm I am a Democrat.,62,72.09
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14246,44841,31.77,1,Yes,,10431,76.43
61,610,Special Purpose District,Regional Fire Authority,Valley Regional Fire Authority,Proposition No. 1,14246,44841,31.77,2,No,,3216,23.57
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,5,Patrick DePoe,(Prefers Democratic Party),97474,18.43
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,2,Jaime Herrera Beutler,(Prefers Republican Party),73728,13.94
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,6,Jeralee Anderson,(Prefers Democratic Party),22032,4.16
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,1,Allen Lebovitz,(Prefers Democratic Party),57692,10.91
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,3,Dave Upthegrove,(Prefers Democratic Party),184322,34.84
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,7,Kevin Van De Wege,(Prefers Democratic Party),35034,6.62
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,17,Write-in,,406,0.08
12,120,State,State Executive,State of Washington,Commissioner of Public Lands,554031,1391729,39.81,4,Sue Kuehl Pederson,(Prefers Republican Party),58325,11.03
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,299,607,49.26,2,Matthew R. Lang,I affirm I am a Democrat.,76,54.29
74,1530,Precinct Committee Officer,PRECINCT,SEA 46-2237,Precinct Committee Officer - Democratic,299,607,49.26,1,Bill Dershowitz,I affirm I am a Democrat.,64,45.71
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,237,636,37.26,2,Craig L. Watson,I affirm I am a Democrat.,37,38.95
184,1500,Precinct Committee Officer,PRECINCT,SEA 46-1955,Precinct Committee Officer - Democratic,237,636,37.26,1,Douglas Glazer,I affirm I am a Democrat.,58,61.05
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,2,Franklin Campbell,I affirm I am a Republican.,47,62.67
72,1020,Precinct Committee Officer,PRECINCT,PARK,Precinct Committee Officer - Republican,311,862,36.08,1,Fernando Proano,I affirm I am a Republican.,28,37.33
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,2,Timea Tihanyi,I affirm I am a Democrat.,42,50.00
82,1470,Precinct Committee Officer,PRECINCT,SEA 46-1370,Precinct Committee Officer - Democratic,178,362,49.17,1,Sam Zinner,I affirm I am a Democrat.,42,50.00
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,269,647,41.58,1,Ellie van Bever,I affirm I am a Democrat.,114,79.72
88,1590,Precinct Committee Officer,PRECINCT,SEA 46-2291,Precinct Committee Officer - Democratic,269,647,41.58,2,Adam Pike Collegeman,I affirm I am a Democrat.,29,20.28
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,221605,508068,43.62,1,Dan Alexander,(Prefers Republican Party),16742,7.76
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,221605,508068,43.62,2,Pramila Jayapal,(Prefers Democratic Party),172279,79.87
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,221605,508068,43.62,4,Cliff Moon,(Prefers Republican Party),9973,4.62
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,221605,508068,43.62,14,Write-in,,403,0.19
3,30,Federal,Congressional,Congressional District No. 7,United States Representative,221605,508068,43.62,3,Liz Hallock,(Prefers Democratic Party),16314,7.56
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,1,Michael Sanford,I affirm I am a Democrat.,66,40.49
126,1760,Precinct Committee Officer,PRECINCT,SET 33-3101,Precinct Committee Officer - Democratic,228,513,44.44,2,Will Booth,I affirm I am a Democrat.,97,59.51
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,185,878,21.07,2,Jane Totis,I affirm I am a Republican.,25,44.64
163,760,Precinct Committee Officer,PRECINCT,BEL 48-2716,Precinct Committee Officer - Republican,185,878,21.07,1,Gregg Andrews,I affirm I am a Republican.,31,55.36
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,1,Sadaf Hussain,I affirm I am a Democrat.,37,42.53
95,1190,Precinct Committee Officer,PRECINCT,SEA 36-1396,Precinct Committee Officer - Democratic,155,271,57.20,2,Alice M. Woldt,I affirm I am a Democrat.,50,57.47
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,210,699,30.04,2,Brittany Furgason,I affirm I am a Democrat.,61,48.03
153,880,Precinct Committee Officer,PRECINCT,DES 33-2674,Precinct Committee Officer - Democratic,210,699,30.04,1,Azeb Hagos,I affirm I am a Democrat.,66,51.97
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,291,875,33.26,2,Sydney Provence,I affirm I am a Democrat.,90,52.33
125,1260,Precinct Committee Officer,PRECINCT,SEA 37-1651,Precinct Committee Officer - Democratic,291,875,33.26,1,Justin Baird,I affirm I am a Democrat.,82,47.67
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,310,752,41.22,1,E. Bailey Medilo,I affirm I am a Democrat.,101,61.21
99,1250,Precinct Committee Officer,PRECINCT,SEA 37-1608,Precinct Committee Officer - Democratic,310,752,41.22,2,Joe Harrington,I affirm I am a Democrat.,64,38.79
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,105,796,13.19,3,Roger Kadeg,I affirm I am a Democrat.,8,11.94
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,105,796,13.19,2,Ronni Hale,I affirm I am a Democrat.,34,50.75
156,1790,Precinct Committee Officer,PRECINCT,SET 33-3774,Precinct Committee Officer - Democratic,105,796,13.19,1,Elijah Golafale,I affirm I am a Democrat.,25,37.31
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,1,Frances Merenda,I affirm I am a Democrat.,40,45.45
83,1220,Precinct Committee Officer,PRECINCT,SEA 36-2505,Precinct Committee Officer - Democratic,176,352,50.00,2,Maureen (Mo) Brinck-Lund,I affirm I am a Democrat.,48,54.55
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,1,Margot Ayer,I affirm I am a Democrat.,45,54.88
129,930,Precinct Committee Officer,PRECINCT,KEN 11-0893,Precinct Committee Officer - Democratic,185,834,22.18,2,Rhonda Buchanan,I affirm I am a Democrat.,37,45.12
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,249,553,45.03,2,Natalie Reber,I affirm I am a Democrat.,101,80.16
73,1410,Precinct Committee Officer,PRECINCT,SEA 43-3566,Precinct Committee Officer - Democratic,249,553,45.03,1,Chase A Cross,I affirm I am a Democrat.,25,19.84
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,165,387,42.64,2,Robert M. (Rob) Dolin,I affirm I am a Democrat.,33,42.31
77,1400,Precinct Committee Officer,PRECINCT,SEA 43-2016,Precinct Committee Officer - Democratic,165,387,42.64,1,Aspen Coyle,I affirm I am a Democrat.,45,57.69
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,238,687,34.64,1,Sophie Amity Debs,I affirm I am a Democrat.,114,85.07
165,1340,Precinct Committee Officer,PRECINCT,SEA 43-1845,Precinct Committee Officer - Democratic,238,687,34.64,2,Jeffrey Paul,I affirm I am a Democrat.,20,14.93
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,368,688,53.49,2,Garrison Dinsmore,I affirm I am a Democrat.,27,15.25
98,1680,Precinct Committee Officer,PRECINCT,SEA 46-2500,Precinct Committee Officer - Democratic,368,688,53.49,1,Erika L E Walther,I affirm I am a Democrat.,150,84.75
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,2,Jana Lottinville,I affirm I am a Republican.,39,45.35
131,780,Precinct Committee Officer,PRECINCT,BROOKTRAILS,Precinct Committee Officer - Republican,312,577,54.07,1,Dan Farrer,I affirm I am a Republican.,47,54.65
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,97,286,33.92,1,Joe Vinson,I affirm I am a Democrat.,28,63.64
176,1780,Precinct Committee Officer,PRECINCT,SET 33-3704,Precinct Committee Officer - Democratic,97,286,33.92,2,Iris Guzmán,I affirm I am a Democrat.,16,36.36
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,248,670,37.01,1,Dominik Payton Faunce,I affirm I am a Democrat.,61,59.22
106,1900,Precinct Committee Officer,PRECINCT,WOD 01-3193,Precinct Committee Officer - Democratic,248,670,37.01,2,Carl  Schwartz,I affirm I am a Democrat.,42,40.78
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,351,729,48.15,2,Victoria  Bloom,I affirm I am a Republican.,26,61.90
175,960,Precinct Committee Officer,PRECINCT,LFP 01-0655,Precinct Committee Officer - Republican,351,729,48.15,1,Zhulan Li,I affirm I am a Republican.,16,38.10
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3327,8522,39.04,2,No,,1112,34.18
58,580,City,City/Town,City of Snoqualmie,Proposition No. 1,3327,8522,39.04,1,Yes,,2141,65.82
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,2,Robert Mahon,I affirm I am a Democrat.,15,20.00
179,1390,Precinct Committee Officer,PRECINCT,SEA 43-1993,Precinct Committee Officer - Democratic,141,272,51.84,1,Anne Purcell,I affirm I am a Democrat.,60,80.00
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,1,Jeremy King,I affirm I am a Democrat.,19,19.79
180,1620,Precinct Committee Officer,PRECINCT,SEA 46-2318,Precinct Committee Officer - Democratic,166,289,57.44,2,Kathy Kelly,I affirm I am a Democrat.,77,80.21
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,2,Alexis Mercedes Rinck,,98293,50.15
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,5,Saul Patu,,5892,3.01
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,3,Tanya Woo,,75321,38.43
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,1,Tariq Yusuf,,7409,3.78
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,15,Write-in,,577,0.29
57,570,City,City/Town,City of Seattle,Council Position No. 8,207425,485426,42.73,4,Saunatina Sanchez,,8487,4.33
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,152,272,55.88,1,Nilu Jenks,I affirm I am a Democrat.,48,45.71
89,1640,Precinct Committee Officer,PRECINCT,SEA 46-2332,Precinct Committee Officer - Democratic,152,272,55.88,2,Deb Harrick,I affirm I am a Democrat.,57,54.29
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,108,325,33.23,2,David Bush,I affirm I am a Democrat.,36,50.00
81,1740,Precinct Committee Officer,PRECINCT,SET 33-3075,Precinct Committee Officer - Democratic,108,325,33.23,1,Ruba Ayub,I affirm I am a Democrat.,36,50.00
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,3,Bob Hagglund,(Prefers Republican Party),55023,10.35
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,4,Dan Matthews,(Prefers Republican Party),66923,12.59
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,1,"Patrick ""Pat"" Harman",(Prefers Liberal Republican Party),10279,1.93
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,15,Write-in,,706,0.13
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,2,David Griffin,(Prefers Democratic Party),45813,8.62
7,70,State,State Executive,State of Washington,Lieutenant Governor,554031,1391729,39.81,5,Denny Heck,(Prefers Democratic Party),352788,66.37
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,225,561,40.11,1,Laila Saliba,I affirm I am a Democrat.,78,58.21
113,940,Precinct Committee Officer,PRECINCT,KIR 48-0615,Precinct Committee Officer - Democratic,225,561,40.11,2,Kurt Dresner,I affirm I am a Democrat.,56,41.79
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,1,Ryan Packer,I affirm I am a Democrat.,86,74.14
150,1350,Precinct Committee Officer,PRECINCT,SEA 43-1849,Precinct Committee Officer - Democratic,195,511,38.16,2,Scott Glenn,I affirm I am a Democrat.,30,25.86
